#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.754196e+04 3.146132e+03 4.908307e+04 4.696423e+04
3.546900e-02 3.862337e+04 1.798466e+03 3.852930e+04 3.963997e+04
4.536800e-02 2.957569e+04 1.130281e+03 3.029707e+04 3.225531e+04
5.531400e-02 2.613347e+04 7.895195e+02 2.541942e+04 2.641196e+04
6.525800e-02 2.191133e+04 5.746752e+02 2.232052e+04 2.201814e+04
7.520900e-02 1.966203e+04 4.555268e+02 1.950154e+04 1.866689e+04
8.517500e-02 1.699214e+04 3.439291e+02 1.643147e+04 1.591326e+04
9.515700e-02 1.345982e+04 2.678954e+02 1.363410e+04 1.369322e+04
1.051620e-01 1.153795e+04 2.112183e+02 1.154431e+04 1.189412e+04
1.151480e-01 1.020471e+04 1.800903e+02 1.015406e+04 1.040845e+04
1.251460e-01 9.164738e+03 1.559694e+02 9.155915e+03 9.168552e+03
1.351460e-01 8.205341e+03 1.344518e+02 8.250248e+03 8.120369e+03
1.451320e-01 7.178887e+03 1.115548e+02 7.354676e+03 7.241344e+03
1.551140e-01 6.539243e+03 9.833871e+01 6.523116e+03 6.499090e+03
1.651020e-01 5.843717e+03 8.789074e+01 5.816894e+03 5.856522e+03
1.751050e-01 5.378828e+03 7.739142e+01 5.260417e+03 5.305472e+03
1.850970e-01 4.827884e+03 7.086372e+01 4.815877e+03 4.832825e+03
1.950850e-01 4.430046e+03 6.339446e+01 4.433519e+03 4.424775e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.893023e+00	1.883662e+03	-9.612274e+02	1.205580e+02	5.836621e+00	1.386678e+04	-3.510485e+03	-7.191265e+00	1.385000e+01	 9.030000e+00	 3.627918e-02	 1.068919e+00	 1.037425e+00	 5.763269e+01	 72-17
