#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.923387e+04 3.146132e+03 4.863104e+04 4.674613e+04
3.546900e-02 3.768234e+04 1.798466e+03 3.794318e+04 3.963082e+04
4.536800e-02 3.123472e+04 1.130281e+03 2.998568e+04 3.219668e+04
5.531400e-02 2.560658e+04 7.895195e+02 2.566746e+04 2.641609e+04
6.525800e-02 2.191416e+04 5.746752e+02 2.280164e+04 2.210437e+04
7.520900e-02 1.955974e+04 4.555268e+02 1.975510e+04 1.877655e+04
8.517500e-02 1.620657e+04 3.439291e+02 1.637746e+04 1.603126e+04
9.515700e-02 1.333001e+04 2.678954e+02 1.354536e+04 1.384965e+04
1.051620e-01 1.148909e+04 2.112183e+02 1.162677e+04 1.205770e+04
1.151480e-01 1.018033e+04 1.800903e+02 1.041766e+04 1.057412e+04
1.251460e-01 9.698633e+03 1.559694e+02 9.437745e+03 9.319338e+03
1.351460e-01 8.450812e+03 1.344518e+02 8.426460e+03 8.253357e+03
1.451320e-01 7.593733e+03 1.115548e+02 7.421746e+03 7.353507e+03
1.551140e-01 6.518960e+03 9.833871e+01 6.534181e+03 6.571571e+03
1.651020e-01 5.743798e+03 8.789074e+01 5.827197e+03 5.889638e+03
1.751050e-01 5.262280e+03 7.739142e+01 5.270029e+03 5.298380e+03
1.850970e-01 4.723190e+03 7.086372e+01 4.790571e+03 4.781466e+03
1.950850e-01 4.407282e+03 6.339446e+01 4.351348e+03 4.330993e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.986314e+00	6.637646e+03	-3.066434e+03	-4.736181e+01	6.033576e+00	7.103193e+03	-2.691408e+03	-1.306456e+02	1.385000e+01	 9.030000e+00	 4.848291e-01	 1.047949e+00	 9.773983e-01	 6.575704e+01	 72-17
