#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -8.979911e+03 6.325086e+03 -1.162169e+03 -1.341626e+03
3.546900e-02 -6.895490e+03 3.815159e+03 -1.470706e+03 -1.583037e+03
4.536800e-02 -1.479697e+03 2.368460e+03 -1.623452e+03 -1.590798e+03
5.531400e-02 2.756098e+02 1.678381e+03 -1.637688e+03 -1.508926e+03
6.525800e-02 4.412477e+02 1.303364e+03 -1.467712e+03 -1.362278e+03
7.520900e-02 -6.156023e+02 1.002909e+03 -1.173373e+03 -1.167493e+03
8.517500e-02 -1.842140e+03 7.208199e+02 -9.369051e+02 -1.012664e+03
9.515700e-02 -9.922098e+02 5.675477e+02 -7.950092e+02 -8.781996e+02
1.051620e-01 -2.761067e+02 4.437997e+02 -7.332385e+02 -7.629416e+02
1.151480e-01 -1.062566e+03 3.832416e+02 -7.078489e+02 -6.767139e+02
1.251460e-01 -1.273090e+03 3.156288e+02 -6.717890e+02 -6.169978e+02
1.351460e-01 -3.860745e+02 2.805437e+02 -6.197600e+02 -5.857822e+02
1.451320e-01 -3.667672e+02 2.448660e+02 -5.626063e+02 -5.673356e+02
1.551140e-01 -7.294669e+02 2.094551e+02 -5.341430e+02 -5.627823e+02
1.651020e-01 -6.977501e+02 1.810060e+02 -5.518610e+02 -5.767584e+02
1.751050e-01 -7.993650e+02 1.532352e+02 -5.888329e+02 -5.937202e+02
1.850970e-01 -5.949929e+02 1.451350e+02 -6.285962e+02 -6.172298e+02
1.950850e-01 -6.134931e+02 1.365361e+02 -6.516217e+02 -6.381847e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.752097e+00	1.934767e+04	-8.416241e+03	1.450768e+02	3.432444e+00	6.319103e+03	-4.125736e+03	2.107996e+01	1.385000e+01	 9.030000e+00	 5.070006e-01	 1.012817e+00	 9.872807e-01	 8.215294e+01	 72-17
