#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.302745e+02 3.747253e+03 -4.483300e+03 -4.639788e+03
3.546900e-02 -1.585728e+03 2.138581e+03 -3.200882e+03 -3.280732e+03
4.537800e-02 -2.858919e+03 1.389354e+03 -2.590562e+03 -2.524718e+03
5.528000e-02 -3.362517e+03 1.021824e+03 -2.200337e+03 -2.059489e+03
6.523200e-02 -2.472477e+03 7.435086e+02 -1.802176e+03 -1.727713e+03
7.522900e-02 -1.681876e+03 5.752496e+02 -1.400386e+03 -1.459631e+03
8.519300e-02 -6.245039e+02 4.423735e+02 -1.140285e+03 -1.262601e+03
9.516600e-02 -1.259204e+03 3.571042e+02 -1.055232e+03 -1.117389e+03
1.051550e-01 -9.419934e+02 2.864621e+02 -1.044828e+03 -9.973453e+02
1.151310e-01 -9.460384e+02 2.379100e+02 -1.000353e+03 -9.039878e+02
1.251240e-01 -9.013518e+02 2.072905e+02 -8.832463e+02 -8.324481e+02
1.351250e-01 -4.652081e+02 1.847082e+02 -7.502775e+02 -7.801812e+02
1.451200e-01 -7.884427e+02 1.576932e+02 -6.708187e+02 -7.387415e+02
1.551180e-01 -6.282734e+02 1.373050e+02 -6.626911e+02 -7.038440e+02
1.651050e-01 -6.785711e+02 1.152264e+02 -6.934674e+02 -6.811604e+02
1.750880e-01 -7.259045e+02 1.098447e+02 -7.068781e+02 -6.640891e+02
1.850890e-01 -6.784697e+02 9.784459e+01 -6.844868e+02 -6.520294e+02
1.950930e-01 -7.221191e+02 9.079194e+01 -6.409596e+02 -6.409442e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.068877e+00	3.201786e+03	-1.700343e+03	-7.969692e+01	3.592099e+00	1.648104e+03	-9.229693e+02	-1.264699e+02	4.300000e+00	 4.300000e+00	 1.472588e-01	 1.027606e+00	 1.005295e+00	 5.138570e+01	 72-17
