#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.772518e+04 9.122079e+03 1.887146e+04 1.686299e+04
3.546900e-02 1.375332e+04 5.464229e+03 1.684455e+04 1.635601e+04
4.536800e-02 1.092157e+04 3.446586e+03 1.351756e+04 1.425546e+04
5.531400e-02 1.031665e+04 2.382770e+03 1.083776e+04 1.197107e+04
6.525800e-02 1.163243e+04 1.837897e+03 9.435867e+03 1.010389e+04
7.520900e-02 9.770614e+03 1.410352e+03 8.814798e+03 8.692406e+03
8.517500e-02 8.097608e+03 1.040858e+03 8.103477e+03 7.512816e+03
9.515700e-02 6.714816e+03 8.056691e+02 6.923185e+03 6.434707e+03
1.051620e-01 5.506028e+03 6.604807e+02 5.637331e+03 5.568448e+03
1.151480e-01 4.916852e+03 5.427923e+02 4.564240e+03 4.813334e+03
1.251460e-01 3.469094e+03 4.649472e+02 3.904230e+03 4.172921e+03
1.351460e-01 3.106928e+03 3.959948e+02 3.513692e+03 3.604498e+03
1.451320e-01 3.472493e+03 3.414293e+02 3.169576e+03 3.094180e+03
1.551140e-01 2.615385e+03 2.990216e+02 2.782474e+03 2.665225e+03
1.651020e-01 2.419512e+03 2.554929e+02 2.337069e+03 2.276285e+03
1.751050e-01 1.979268e+03 2.249544e+02 1.910368e+03 1.920744e+03
1.850970e-01 1.831134e+03 2.033879e+02 1.565232e+03 1.606143e+03
1.950850e-01 1.196322e+03 1.813911e+02 1.287240e+03 1.316852e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.838312e+00	-5.831308e+03	-2.445083e+01	-7.454543e+00	6.820003e+00	-6.029866e+03	1.899473e+02	-1.052899e+02	1.385000e+01	 9.030000e+00	 2.257531e-01	 1.115668e+00	 9.789945e-01	 4.964085e+01	 72-17
