#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.812154e+04 2.424869e+03 6.076327e+04 5.907503e+04
3.546900e-02 4.740273e+04 1.389059e+03 4.654107e+04 4.794579e+04
4.537800e-02 3.602689e+04 9.051151e+02 3.667486e+04 3.857672e+04
5.528000e-02 3.107178e+04 6.355957e+02 3.094656e+04 3.163376e+04
6.523200e-02 2.722075e+04 4.684603e+02 2.704254e+04 2.648134e+04
7.522900e-02 2.371019e+04 3.565487e+02 2.335080e+04 2.251534e+04
8.519300e-02 1.953316e+04 2.798363e+02 1.964842e+04 1.933288e+04
9.516600e-02 1.632691e+04 2.217555e+02 1.654733e+04 1.679222e+04
1.051550e-01 1.436224e+04 1.755967e+02 1.435181e+04 1.472233e+04
1.151310e-01 1.272336e+04 1.460674e+02 1.287157e+04 1.301540e+04
1.251240e-01 1.177585e+04 1.270938e+02 1.168202e+04 1.158366e+04
1.351250e-01 1.044302e+04 1.128308e+02 1.053190e+04 1.037789e+04
1.451200e-01 9.354578e+03 9.682492e+01 9.422616e+03 9.359270e+03
1.551180e-01 8.521369e+03 8.630087e+01 8.451422e+03 8.485946e+03
1.651050e-01 7.692212e+03 7.501289e+01 7.674639e+03 7.734435e+03
1.750880e-01 7.103577e+03 6.897523e+01 7.056251e+03 7.083590e+03
1.850890e-01 6.553961e+03 6.099282e+01 6.529018e+03 6.518531e+03
1.950930e-01 6.033999e+03 5.447455e+01 6.046545e+03 6.024472e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.246755e+00	2.397047e+03	-1.377493e+03	6.083362e+02	6.192147e+00	1.200685e+03	1.227120e+03	-1.442864e+02	1.218000e+01	 7.310000e+00	 1.160230e-01	 1.109806e+00	 9.573656e-01	 4.081682e+01	 72-17
