#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.468687e+04 5.834693e+03 2.330930e+04 2.118916e+04
3.546900e-02 2.289994e+04 3.261405e+03 1.956582e+04 1.997864e+04
4.537800e-02 1.651914e+04 2.071864e+03 1.515934e+04 1.666625e+04
5.528000e-02 9.529749e+03 1.482101e+03 1.244474e+04 1.359110e+04
6.523200e-02 1.128865e+04 1.109735e+03 1.102866e+04 1.115326e+04
7.522900e-02 1.058102e+04 8.588790e+02 9.965641e+03 9.345263e+03
8.519300e-02 8.011865e+03 6.581388e+02 8.424559e+03 7.774603e+03
9.516600e-02 6.419733e+03 5.070864e+02 6.701368e+03 6.508005e+03
1.051550e-01 5.501748e+03 4.090351e+02 5.252853e+03 5.492693e+03
1.151310e-01 4.457571e+03 3.456156e+02 4.328151e+03 4.662776e+03
1.251240e-01 3.703227e+03 2.937246e+02 3.828913e+03 3.977182e+03
1.351250e-01 3.640000e+03 2.490825e+02 3.464023e+03 3.392777e+03
1.451200e-01 3.143011e+03 2.252544e+02 3.076466e+03 2.927131e+03
1.551180e-01 2.305264e+03 1.897760e+02 2.634692e+03 2.545961e+03
1.651050e-01 2.365604e+03 1.691920e+02 2.208270e+03 2.216250e+03
1.750880e-01 1.990084e+03 1.464535e+02 1.894467e+03 1.951642e+03
1.850890e-01 1.701797e+03 1.335446e+02 1.683990e+03 1.729248e+03
1.950930e-01 1.423813e+03 1.228995e+02 1.549898e+03 1.557140e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.518911e+00	6.776867e+03	-2.210373e+03	-1.872668e+02	5.967254e+00	1.848261e+04	-4.372552e+03	-4.090634e+02	1.218000e+01	 7.310000e+00	 4.881964e-01	 1.050969e+00	 9.430395e-01	 4.803528e+01	 72-17
