#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.886821e+04 5.834693e+03 2.237395e+04 2.162061e+04
3.546900e-02 1.981048e+04 3.261405e+03 1.756278e+04 1.848056e+04
4.537800e-02 1.694136e+04 2.071864e+03 1.400465e+04 1.495650e+04
5.528000e-02 1.185965e+04 1.482101e+03 1.204516e+04 1.221553e+04
6.523200e-02 1.142931e+04 1.109735e+03 1.050595e+04 1.013762e+04
7.522900e-02 9.208385e+03 8.588790e+02 8.798191e+03 8.494209e+03
8.519300e-02 7.059722e+03 6.581388e+02 7.135221e+03 7.144973e+03
9.516600e-02 5.867223e+03 5.070864e+02 5.932262e+03 6.082067e+03
1.051550e-01 4.925248e+03 4.090351e+02 5.144635e+03 5.204404e+03
1.151310e-01 4.390223e+03 3.456156e+02 4.542753e+03 4.486485e+03
1.251240e-01 3.851783e+03 2.937246e+02 3.937138e+03 3.879864e+03
1.351250e-01 3.546423e+03 2.490825e+02 3.358178e+03 3.372646e+03
1.451200e-01 2.852097e+03 2.252544e+02 2.897721e+03 2.950537e+03
1.551180e-01 2.579770e+03 1.897760e+02 2.558725e+03 2.583951e+03
1.651050e-01 2.334070e+03 1.691920e+02 2.292703e+03 2.271418e+03
1.750880e-01 2.236580e+03 1.464535e+02 2.041410e+03 2.005016e+03
1.850890e-01 1.915050e+03 1.335446e+02 1.788584e+03 1.772924e+03
1.950930e-01 1.501214e+03 1.228995e+02 1.561860e+03 1.573679e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.060841e+00	1.888143e+03	-8.764776e+02	-2.288063e+01	5.091993e+00	-5.865260e+03	1.755265e+03	-3.914244e+02	1.218000e+01	 7.310000e+00	 4.465043e-01	 9.963509e-01	 1.026388e+00	 4.547064e+01	 72-17
