#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 8.365634e+03 9.122079e+03 1.741242e+04 1.642625e+04
3.546900e-02 1.408539e+04 5.464229e+03 1.511532e+04 1.629828e+04
4.536800e-02 1.079066e+04 3.446586e+03 1.269293e+04 1.386448e+04
5.531400e-02 1.297120e+04 2.382770e+03 1.141551e+04 1.160960e+04
6.525800e-02 9.220892e+03 1.837897e+03 1.020346e+04 9.809025e+03
7.520900e-02 1.006511e+04 1.410352e+03 8.605166e+03 8.316369e+03
8.517500e-02 4.410622e+03 1.040858e+03 7.021403e+03 7.037161e+03
9.515700e-02 6.159926e+03 8.056691e+02 5.926068e+03 6.024964e+03
1.051620e-01 5.254276e+03 6.604807e+02 5.168577e+03 5.169351e+03
1.151480e-01 4.649271e+03 5.427923e+02 4.504084e+03 4.449731e+03
1.251460e-01 4.247342e+03 4.649472e+02 3.849268e+03 3.845936e+03
1.351460e-01 3.387349e+03 3.959948e+02 3.284054e+03 3.338801e+03
1.451320e-01 3.206640e+03 3.414293e+02 2.865129e+03 2.908602e+03
1.551140e-01 2.590481e+03 2.990216e+02 2.535903e+03 2.526451e+03
1.651020e-01 2.404606e+03 2.554929e+02 2.243801e+03 2.203828e+03
1.751050e-01 1.781629e+03 2.249544e+02 1.950654e+03 1.923832e+03
1.850970e-01 1.592597e+03 2.033879e+02 1.677492e+03 1.680998e+03
1.950850e-01 1.406843e+03 1.813911e+02 1.442998e+03 1.462444e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#7.813684e+00	5.577723e+01	4.929277e+02	-5.544834e+02	4.395301e+00	-1.830158e+04	5.886303e+03	-5.785814e+02	1.385000e+01	 9.030000e+00	 4.002276e-01	 9.844933e-01	 9.993658e-01	 6.583015e+01	 72-17
