#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.909086e+04 9.122079e+03 2.309235e+04 2.384478e+04
3.546900e-02 1.900213e+04 5.464229e+03 1.666114e+04 1.793565e+04
4.536800e-02 1.282214e+04 3.446586e+03 1.374008e+04 1.386107e+04
5.531400e-02 1.428672e+04 2.382770e+03 1.203645e+04 1.120371e+04
6.525800e-02 1.064279e+04 1.837897e+03 9.901612e+03 9.325124e+03
7.520900e-02 6.680984e+03 1.410352e+03 7.477808e+03 7.716402e+03
8.517500e-02 6.124835e+03 1.040858e+03 5.982108e+03 6.542927e+03
9.515700e-02 6.583211e+03 8.056691e+02 5.393507e+03 5.603418e+03
1.051620e-01 5.480880e+03 6.604807e+02 5.051490e+03 4.822444e+03
1.151480e-01 5.166162e+03 5.427923e+02 4.466169e+03 4.173629e+03
1.251460e-01 2.927327e+03 4.649472e+02 3.688265e+03 3.622946e+03
1.351460e-01 2.750041e+03 3.959948e+02 3.042655e+03 3.170326e+03
1.451320e-01 2.730284e+03 3.414293e+02 2.629931e+03 2.761314e+03
1.551140e-01 2.590973e+03 2.990216e+02 2.374631e+03 2.400895e+03
1.651020e-01 2.590871e+03 2.554929e+02 2.143828e+03 2.091370e+03
1.751050e-01 1.770952e+03 2.249544e+02 1.864928e+03 1.810278e+03
1.850970e-01 1.719594e+03 2.033879e+02 1.569255e+03 1.554437e+03
1.950850e-01 1.405799e+03 1.813911e+02 1.298460e+03 1.315356e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.341481e+00	-1.661360e+04	3.607179e+03	-2.248851e+01	5.291638e+00	4.570254e+03	-2.145639e+03	2.869649e+02	1.385000e+01	 9.030000e+00	 3.013626e-01	 9.014123e-01	 1.032945e+00	 5.934641e+01	 72-17
