#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.359367e+04 9.122079e+03 2.432873e+04 2.244837e+04
3.546900e-02 1.752995e+04 5.464229e+03 1.998106e+04 1.991536e+04
4.536800e-02 1.820524e+04 3.446586e+03 1.553268e+04 1.646502e+04
5.531400e-02 1.561390e+04 2.382770e+03 1.239511e+04 1.336288e+04
6.525800e-02 8.890306e+03 1.837897e+03 1.056344e+04 1.096224e+04
7.520900e-02 1.039871e+04 1.410352e+03 9.369585e+03 9.157910e+03
8.517500e-02 8.971148e+03 1.040858e+03 8.167112e+03 7.698997e+03
9.515700e-02 6.529735e+03 8.056691e+02 6.776951e+03 6.447493e+03
1.051620e-01 5.505804e+03 6.604807e+02 5.489967e+03 5.463295e+03
1.151480e-01 3.741481e+03 5.427923e+02 4.458120e+03 4.636622e+03
1.251460e-01 3.403161e+03 4.649472e+02 3.775174e+03 3.962086e+03
1.351460e-01 3.020692e+03 3.959948e+02 3.320918e+03 3.391327e+03
1.451320e-01 3.036511e+03 3.414293e+02 2.943080e+03 2.900370e+03
1.551140e-01 2.562759e+03 2.990216e+02 2.585947e+03 2.505972e+03
1.651020e-01 2.353824e+03 2.554929e+02 2.217382e+03 2.167124e+03
1.751050e-01 2.009254e+03 2.249544e+02 1.875446e+03 1.873241e+03
1.850970e-01 1.753212e+03 2.033879e+02 1.608762e+03 1.634090e+03
1.950850e-01 1.231538e+03 1.813911e+02 1.401515e+03 1.425811e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.645618e+00	6.295573e+03	-2.309832e+03	-1.292931e+02	3.968594e+00	1.089599e+04	-5.197147e+03	3.949329e+02	1.385000e+01	 9.030000e+00	 3.490788e-01	 1.099241e+00	 1.001002e+00	 7.583977e+01	 72-17
