#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.096342e+04 2.424869e+03 6.093511e+04 5.876955e+04
3.546900e-02 4.768959e+04 1.389059e+03 4.729059e+04 4.899821e+04
4.537800e-02 3.816220e+04 9.051151e+02 3.725964e+04 3.966361e+04
5.528000e-02 3.183575e+04 6.355957e+02 3.159052e+04 3.252451e+04
6.523200e-02 2.817756e+04 4.684603e+02 2.783610e+04 2.717301e+04
7.522900e-02 2.390494e+04 3.565487e+02 2.414521e+04 2.305790e+04
8.519300e-02 1.994233e+04 2.798363e+02 2.018283e+04 1.970960e+04
9.516600e-02 1.681409e+04 2.217555e+02 1.678508e+04 1.705736e+04
1.051550e-01 1.421538e+04 1.755967e+02 1.439804e+04 1.490098e+04
1.151310e-01 1.282447e+04 1.460674e+02 1.288460e+04 1.313136e+04
1.251240e-01 1.171715e+04 1.270938e+02 1.175147e+04 1.165833e+04
1.351250e-01 1.074731e+04 1.128308e+02 1.064223e+04 1.042401e+04
1.451200e-01 9.511476e+03 9.682492e+01 9.525319e+03 9.399138e+03
1.551180e-01 8.570753e+03 8.630087e+01 8.510228e+03 8.528683e+03
1.651050e-01 7.785807e+03 7.501289e+01 7.700482e+03 7.786276e+03
1.750880e-01 6.966795e+03 6.897523e+01 7.097124e+03 7.159221e+03
1.850890e-01 6.633405e+03 6.099282e+01 6.615576e+03 6.620879e+03
1.950930e-01 6.224908e+03 5.447455e+01 6.192786e+03 6.163191e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.974875e+00	8.334736e+03	-7.944291e+02	-1.031611e+02	4.627336e+00	7.436163e+03	-2.503033e+03	6.247314e+02	1.218000e+01	 7.310000e+00	 2.751775e-02	 9.807161e-01	 1.027546e+00	 6.791731e+01	 72-17
