#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.321647e+04 4.006282e+03 6.185484e+04 5.916333e+04
3.546900e-02 4.923030e+04 2.280966e+03 4.897820e+04 5.002220e+04
4.536800e-02 3.990451e+04 1.482969e+03 3.881664e+04 4.103224e+04
5.531400e-02 3.291072e+04 1.022854e+03 3.257513e+04 3.387489e+04
6.525800e-02 2.845538e+04 7.714873e+02 2.863674e+04 2.848045e+04
7.520900e-02 2.585498e+04 5.991539e+02 2.524398e+04 2.435191e+04
8.517500e-02 2.184420e+04 4.423736e+02 2.166459e+04 2.099174e+04
9.515700e-02 1.821301e+04 3.505891e+02 1.830189e+04 1.824835e+04
1.051620e-01 1.588993e+04 2.813171e+02 1.567817e+04 1.602035e+04
1.151480e-01 1.372606e+04 2.421615e+02 1.385345e+04 1.417106e+04
1.251460e-01 1.248882e+04 1.973180e+02 1.254933e+04 1.262438e+04
1.351460e-01 1.125960e+04 1.715754e+02 1.142462e+04 1.131369e+04
1.451320e-01 1.045349e+04 1.457970e+02 1.033289e+04 1.020092e+04
1.551140e-01 9.277582e+03 1.275089e+02 9.306503e+03 9.255758e+03
1.651020e-01 8.246883e+03 1.191531e+02 8.410640e+03 8.437090e+03
1.751050e-01 7.638155e+03 1.031396e+02 7.678975e+03 7.726596e+03
1.850970e-01 7.098075e+03 8.943816e+01 7.086978e+03 7.112742e+03
1.950850e-01 6.521715e+03 8.345461e+01 6.579284e+03 6.576713e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.250940e+00	8.051584e+02	-4.674304e+02	4.658646e+02	7.092577e+00	7.818893e+03	-3.631485e+02	-3.934524e+02	1.385000e+01	 9.030000e+00	 2.237377e-01	 1.154190e+00	 1.030136e+00	 6.264812e+01	 72-17
