#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.692501e+04 2.424869e+03 6.068867e+04 5.840808e+04
3.546900e-02 4.624621e+04 1.389059e+03 4.721812e+04 4.852795e+04
4.537800e-02 3.850419e+04 9.051151e+02 3.715036e+04 3.936047e+04
5.528000e-02 3.164354e+04 6.355957e+02 3.123462e+04 3.231234e+04
6.523200e-02 2.731016e+04 4.684603e+02 2.742843e+04 2.702255e+04
7.522900e-02 2.383305e+04 3.565487e+02 2.396441e+04 2.297861e+04
8.519300e-02 2.025950e+04 2.798363e+02 2.026891e+04 1.969450e+04
9.516600e-02 1.707694e+04 2.217555e+02 1.694150e+04 1.705972e+04
1.051550e-01 1.440670e+04 1.755967e+02 1.447886e+04 1.492302e+04
1.151310e-01 1.300992e+04 1.460674e+02 1.286054e+04 1.315889e+04
1.251240e-01 1.171192e+04 1.270938e+02 1.170008e+04 1.168639e+04
1.351250e-01 1.062386e+04 1.128308e+02 1.062680e+04 1.044281e+04
1.451200e-01 9.524125e+03 9.682492e+01 9.543466e+03 9.399129e+03
1.551180e-01 8.493197e+03 8.630087e+01 8.530253e+03 8.514233e+03
1.651050e-01 7.671375e+03 7.501289e+01 7.683919e+03 7.750922e+03
1.750880e-01 7.107446e+03 6.897523e+01 7.033001e+03 7.097820e+03
1.850890e-01 6.557187e+03 6.099282e+01 6.516104e+03 6.533621e+03
1.950930e-01 6.072577e+03 5.447455e+01 6.067378e+03 6.046768e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.912774e+00	6.020003e+03	-1.227965e+03	1.503315e+02	3.892846e+00	4.482465e+03	-1.411840e+03	4.639059e+02	1.218000e+01	 7.310000e+00	 3.487748e-01	 1.084709e+00	 1.013653e+00	 5.905223e+01	 72-17
