#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.075632e+04 9.122079e+03 2.382282e+04 2.217064e+04
3.546900e-02 1.785196e+04 5.464229e+03 1.920718e+04 1.926286e+04
4.536800e-02 1.674533e+04 3.446586e+03 1.486072e+04 1.575675e+04
5.531400e-02 1.466031e+04 2.382770e+03 1.189567e+04 1.272489e+04
6.525800e-02 1.122556e+04 1.837897e+03 1.012767e+04 1.040793e+04
7.520900e-02 8.191625e+03 1.410352e+03 8.890950e+03 8.664549e+03
8.517500e-02 7.908816e+03 1.040858e+03 7.660127e+03 7.265959e+03
9.515700e-02 5.893907e+03 8.056691e+02 6.331339e+03 6.083830e+03
1.051620e-01 4.743456e+03 6.604807e+02 5.156783e+03 5.155786e+03
1.151480e-01 4.442658e+03 5.427923e+02 4.240491e+03 4.387950e+03
1.251460e-01 3.312561e+03 4.649472e+02 3.617986e+03 3.760195e+03
1.351460e-01 3.174349e+03 3.959948e+02 3.187233e+03 3.236990e+03
1.451320e-01 3.196131e+03 3.414293e+02 2.828060e+03 2.793975e+03
1.551140e-01 2.468261e+03 2.990216e+02 2.499962e+03 2.439678e+03
1.651020e-01 2.110930e+03 2.554929e+02 2.180172e+03 2.142247e+03
1.751050e-01 1.682949e+03 2.249544e+02 1.888914e+03 1.886420e+03
1.850970e-01 1.768017e+03 2.033879e+02 1.663610e+03 1.681910e+03
1.950850e-01 1.594893e+03 1.813911e+02 1.490082e+03 1.508478e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.777752e+00	1.262983e+04	-4.021072e+03	-6.059209e+01	1.631363e+00	3.713082e+03	-2.147806e+03	3.219517e+02	1.385000e+01	 9.030000e+00	 4.381559e-01	 1.099916e+00	 1.007495e+00	 5.887158e+01	 72-17
