#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.879372e+04 9.122079e+03 2.982717e+04 2.931753e+04
3.546900e-02 2.161190e+04 5.464229e+03 2.163678e+04 2.244787e+04
4.536800e-02 1.719520e+04 3.446586e+03 1.646622e+04 1.719549e+04
5.531400e-02 1.300525e+04 2.382770e+03 1.347265e+04 1.350220e+04
6.525800e-02 1.107741e+04 1.837897e+03 1.121471e+04 1.085501e+04
7.520900e-02 1.015621e+04 1.410352e+03 9.074807e+03 8.866208e+03
8.517500e-02 6.744120e+03 1.040858e+03 7.181937e+03 7.279787e+03
9.515700e-02 6.128709e+03 8.056691e+02 5.900692e+03 6.079118e+03
1.051620e-01 5.364000e+03 6.604807e+02 5.083280e+03 5.115844e+03
1.151480e-01 4.335098e+03 5.427923e+02 4.456288e+03 4.351500e+03
1.251460e-01 4.078351e+03 4.649472e+02 3.826948e+03 3.733340e+03
1.351460e-01 3.305450e+03 3.959948e+02 3.227984e+03 3.234501e+03
1.451320e-01 2.247648e+03 3.414293e+02 2.772488e+03 2.842629e+03
1.551140e-01 2.684721e+03 2.990216e+02 2.468514e+03 2.520544e+03
1.651020e-01 2.604200e+03 2.554929e+02 2.262246e+03 2.259361e+03
1.751050e-01 2.197936e+03 2.249544e+02 2.094331e+03 2.058870e+03
1.850970e-01 1.872340e+03 2.033879e+02 1.925521e+03 1.897036e+03
1.950850e-01 1.731124e+03 1.813911e+02 1.781474e+03 1.778190e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.647167e+00	1.346056e+04	-4.817954e+03	3.775753e+02	4.549321e+00	1.731027e+04	-3.813848e+03	1.007901e+02	1.385000e+01	 9.030000e+00	 3.579099e-01	 1.011071e+00	 1.064084e+00	 5.056951e+01	 72-17
