#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.984967e+04 2.424869e+03 5.978768e+04 5.793091e+04
3.546900e-02 4.688040e+04 1.389059e+03 4.637286e+04 4.835141e+04
4.537800e-02 3.750062e+04 9.051151e+02 3.680906e+04 3.916210e+04
5.528000e-02 3.099854e+04 6.355957e+02 3.153429e+04 3.218338e+04
6.523200e-02 2.716621e+04 4.684603e+02 2.782105e+04 2.695802e+04
7.522900e-02 2.411517e+04 3.565487e+02 2.389736e+04 2.288235e+04
8.519300e-02 1.976745e+04 2.798363e+02 1.983960e+04 1.959150e+04
9.516600e-02 1.675383e+04 2.217555e+02 1.657491e+04 1.697930e+04
1.051550e-01 1.451631e+04 1.755967e+02 1.441103e+04 1.485041e+04
1.151310e-01 1.303236e+04 1.460674e+02 1.300985e+04 1.310434e+04
1.251240e-01 1.182784e+04 1.270938e+02 1.181752e+04 1.164313e+04
1.351250e-01 1.063974e+04 1.128308e+02 1.060240e+04 1.042383e+04
1.451200e-01 9.345730e+03 9.682492e+01 9.440078e+03 9.403178e+03
1.551180e-01 8.410299e+03 8.630087e+01 8.465104e+03 8.532441e+03
1.651050e-01 7.669503e+03 7.501289e+01 7.723088e+03 7.791683e+03
1.750880e-01 7.183246e+03 6.897523e+01 7.142462e+03 7.158015e+03
1.850890e-01 6.671385e+03 6.099282e+01 6.637965e+03 6.614135e+03
1.950930e-01 6.127124e+03 5.447455e+01 6.170016e+03 6.144725e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.518911e+00	4.067864e+03	-4.435636e+02	1.934812e+02	5.967254e+00	5.235281e+03	6.899575e+02	-3.691992e+02	1.218000e+01	 7.310000e+00	 4.881964e-01	 1.050969e+00	 9.430395e-01	 4.803528e+01	 72-17
