#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.802446e+04 9.122079e+03 2.514418e+04 2.281641e+04
3.546900e-02 2.495883e+04 5.464229e+03 2.080956e+04 1.958538e+04
4.536800e-02 1.416957e+04 3.446586e+03 1.608840e+04 1.632494e+04
5.531400e-02 1.153988e+04 2.382770e+03 1.205651e+04 1.327824e+04
6.525800e-02 1.005319e+04 1.837897e+03 9.674299e+03 1.085617e+04
7.520900e-02 9.004779e+03 1.410352e+03 8.643572e+03 8.998965e+03
8.517500e-02 7.862860e+03 1.040858e+03 8.133164e+03 7.641593e+03
9.515700e-02 7.960769e+03 8.056691e+02 7.200278e+03 6.450999e+03
1.051620e-01 6.470662e+03 6.604807e+02 5.871042e+03 5.464587e+03
1.151480e-01 4.419444e+03 5.427923e+02 4.576261e+03 4.672010e+03
1.251460e-01 3.838199e+03 4.649472e+02 3.671019e+03 4.017488e+03
1.351460e-01 3.449762e+03 3.959948e+02 3.206557e+03 3.471795e+03
1.451320e-01 2.534120e+03 3.414293e+02 2.964933e+03 3.007007e+03
1.551140e-01 2.193176e+03 2.990216e+02 2.731332e+03 2.619954e+03
1.651020e-01 2.345058e+03 2.554929e+02 2.425361e+03 2.301916e+03
1.751050e-01 2.023677e+03 2.249544e+02 2.086888e+03 2.036034e+03
1.850970e-01 2.164097e+03 2.033879e+02 1.794995e+03 1.813914e+03
1.950850e-01 1.523481e+03 1.813911e+02 1.586743e+03 1.628939e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.572961e+00	1.704300e+04	-6.413896e+03	4.346934e+02	4.586796e+00	1.089867e+04	-5.040391e+03	3.417496e+02	1.385000e+01	 9.030000e+00	 2.065154e-01	 1.266267e+00	 9.918809e-01	 4.930761e+01	 72-17
