#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.408127e+04 9.122079e+03 1.279465e+04 9.349095e+03
3.546900e-02 6.999204e+03 5.464229e+03 1.419346e+04 1.155982e+04
4.536800e-02 1.102054e+04 3.446586e+03 1.170117e+04 1.146613e+04
5.531400e-02 9.882696e+03 2.382770e+03 8.247529e+03 1.010887e+04
6.525800e-02 7.070649e+03 1.837897e+03 6.502913e+03 8.634832e+03
7.520900e-02 7.681649e+03 1.410352e+03 6.703404e+03 7.495465e+03
8.517500e-02 7.062638e+03 1.040858e+03 7.330915e+03 6.617830e+03
9.515700e-02 7.568232e+03 8.056691e+02 6.999740e+03 5.794010e+03
1.051620e-01 5.928286e+03 6.604807e+02 5.717126e+03 5.048494e+03
1.151480e-01 4.826640e+03 5.427923e+02 4.296136e+03 4.410709e+03
1.251460e-01 3.789630e+03 4.649472e+02 3.386383e+03 3.869464e+03
1.351460e-01 2.488709e+03 3.959948e+02 3.026625e+03 3.387012e+03
1.451320e-01 2.718730e+03 3.414293e+02 2.898974e+03 2.960509e+03
1.551140e-01 2.477647e+03 2.990216e+02 2.717056e+03 2.592371e+03
1.651020e-01 2.595691e+03 2.554929e+02 2.396550e+03 2.263884e+03
1.751050e-01 2.108976e+03 2.249544e+02 2.028035e+03 1.975244e+03
1.850970e-01 1.945636e+03 2.033879e+02 1.705586e+03 1.719179e+03
1.950850e-01 1.457455e+03 1.813911e+02 1.464749e+03 1.495844e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#7.517957e+00	1.761631e+04	-7.225509e+03	4.087404e+02	5.135893e+00	-1.864360e+04	4.060307e+03	-2.215019e+02	1.385000e+01	 9.030000e+00	 2.059607e-02	 1.385077e+00	 9.415861e-01	 7.765390e+01	 72-17
