#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.663391e+04 5.834693e+03 2.415275e+04 2.326981e+04
3.546900e-02 1.972854e+04 3.261405e+03 1.868634e+04 1.894938e+04
4.537800e-02 1.371837e+04 2.071864e+03 1.460192e+04 1.523030e+04
5.528000e-02 1.498818e+04 1.482101e+03 1.197724e+04 1.238347e+04
6.523200e-02 1.004430e+04 1.109735e+03 1.020905e+04 1.024496e+04
7.522900e-02 9.084372e+03 8.588790e+02 8.804099e+03 8.627280e+03
8.519300e-02 6.912070e+03 6.581388e+02 7.489605e+03 7.303738e+03
9.516600e-02 6.626628e+03 5.070864e+02 6.322460e+03 6.230316e+03
1.051550e-01 5.663080e+03 4.090351e+02 5.347782e+03 5.355109e+03
1.151310e-01 4.425934e+03 3.456156e+02 4.551605e+03 4.618283e+03
1.251240e-01 3.788843e+03 2.937246e+02 3.926581e+03 4.001490e+03
1.351250e-01 3.244057e+03 2.490825e+02 3.428544e+03 3.468927e+03
1.451200e-01 3.253693e+03 2.252544e+02 3.022254e+03 3.012538e+03
1.551180e-01 2.842949e+03 1.897760e+02 2.663458e+03 2.621842e+03
1.651050e-01 2.396109e+03 1.691920e+02 2.312015e+03 2.273817e+03
1.750880e-01 1.998999e+03 1.464535e+02 1.982416e+03 1.972189e+03
1.850890e-01 1.599871e+03 1.335446e+02 1.687436e+03 1.703920e+03
1.950930e-01 1.475817e+03 1.228995e+02 1.441624e+03 1.465117e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.755314e+00	-1.534711e+03	-1.315316e+03	2.471794e+02	4.772630e+00	-2.685971e+03	6.836522e+01	6.332269e+01	1.218000e+01	 7.310000e+00	 2.677613e-01	 1.032710e+00	 9.985027e-01	 5.501381e+01	 72-17
