#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.010146e+04 4.006282e+03 6.048698e+04 5.801533e+04
3.546900e-02 4.906202e+04 2.280966e+03 4.838856e+04 5.075295e+04
4.536800e-02 3.928405e+04 1.482969e+03 3.887918e+04 4.182469e+04
5.531400e-02 3.380130e+04 1.022854e+03 3.372819e+04 3.464141e+04
6.525800e-02 3.116115e+04 7.714873e+02 3.014348e+04 2.918202e+04
7.520900e-02 2.566524e+04 5.991539e+02 2.614355e+04 2.489812e+04
8.517500e-02 2.157700e+04 4.423736e+02 2.173488e+04 2.134050e+04
9.515700e-02 1.790279e+04 3.505891e+02 1.810846e+04 1.851401e+04
1.051620e-01 1.532994e+04 2.813171e+02 1.566510e+04 1.618957e+04
1.151480e-01 1.405943e+04 2.421615e+02 1.410419e+04 1.427704e+04
1.251460e-01 1.272670e+04 1.973180e+02 1.282074e+04 1.266953e+04
1.351460e-01 1.162647e+04 1.715754e+02 1.152554e+04 1.132054e+04
1.451320e-01 1.027417e+04 1.457970e+02 1.027341e+04 1.019598e+04
1.551140e-01 9.347368e+03 1.275089e+02 9.182444e+03 9.227517e+03
1.651020e-01 8.416118e+03 1.191531e+02 8.324976e+03 8.398457e+03
1.751050e-01 7.529726e+03 1.031396e+02 7.653496e+03 7.687855e+03
1.850970e-01 7.103468e+03 8.943816e+01 7.083255e+03 7.073883e+03
1.950850e-01 6.571168e+03 8.345461e+01 6.569474e+03 6.545501e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#7.621367e+00	-4.564972e+03	2.606120e+03	-3.172923e+02	9.074348e+00	1.082869e+04	2.005975e+02	-5.899545e+02	1.385000e+01	 9.030000e+00	 4.734560e-02	 9.734903e-01	 1.003577e+00	 6.088060e+01	 72-17
