#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.506939e+04 9.122079e+03 2.403054e+04 2.231612e+04
3.546900e-02 2.390880e+04 5.464229e+03 2.011486e+04 2.167767e+04
4.536800e-02 1.929746e+04 3.446586e+03 1.607451e+04 1.794516e+04
5.531400e-02 1.241964e+04 2.382770e+03 1.403773e+04 1.456218e+04
6.525800e-02 1.343645e+04 1.837897e+03 1.248321e+04 1.191149e+04
7.520900e-02 1.025210e+04 1.410352e+03 1.045078e+04 9.818920e+03
8.517500e-02 6.858534e+03 1.040858e+03 8.150302e+03 8.029306e+03
9.515700e-02 5.620192e+03 8.056691e+02 6.416364e+03 6.637778e+03
1.051620e-01 6.257367e+03 6.604807e+02 5.336640e+03 5.507926e+03
1.151480e-01 4.941174e+03 5.427923e+02 4.619938e+03 4.601893e+03
1.251460e-01 3.484109e+03 4.649472e+02 3.944500e+03 3.856604e+03
1.351460e-01 3.066170e+03 3.959948e+02 3.275162e+03 3.249382e+03
1.451320e-01 2.432720e+03 3.414293e+02 2.734139e+03 2.775842e+03
1.551140e-01 2.655540e+03 2.990216e+02 2.343976e+03 2.384774e+03
1.651020e-01 1.790626e+03 2.554929e+02 2.068350e+03 2.066776e+03
1.751050e-01 2.006018e+03 2.249544e+02 1.851295e+03 1.822042e+03
1.850970e-01 1.805042e+03 2.033879e+02 1.644525e+03 1.622214e+03
1.950850e-01 1.344386e+03 1.813911e+02 1.477467e+03 1.477793e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.083932e+00	1.428593e+04	-1.485150e+03	-1.068688e+03	2.654810e+00	6.352836e+03	-3.425755e+03	1.780225e+02	1.385000e+01	 9.030000e+00	 6.725778e-01	 1.012694e+00	 1.050273e+00	 7.004559e+01	 72-17
