#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.589577e+04 9.122079e+03 2.524560e+04 2.492327e+04
3.546900e-02 1.788763e+04 5.464229e+03 1.925180e+04 2.143594e+04
4.536800e-02 1.023828e+04 3.446586e+03 1.552445e+04 1.691152e+04
5.531400e-02 1.656288e+04 2.382770e+03 1.392125e+04 1.351341e+04
6.525800e-02 1.156936e+04 1.837897e+03 1.204429e+04 1.100844e+04
7.520900e-02 8.954670e+03 1.410352e+03 9.295835e+03 8.925521e+03
8.517500e-02 6.584020e+03 1.040858e+03 6.874250e+03 7.276628e+03
9.515700e-02 6.215119e+03 8.056691e+02 5.572040e+03 6.045868e+03
1.051620e-01 4.739415e+03 6.604807e+02 4.985254e+03 5.041352e+03
1.151480e-01 4.986534e+03 5.427923e+02 4.502607e+03 4.254458e+03
1.251460e-01 3.426186e+03 4.649472e+02 3.817784e+03 3.616289e+03
1.351460e-01 3.053265e+03 3.959948e+02 3.127053e+03 3.131511e+03
1.451320e-01 2.727262e+03 3.414293e+02 2.631423e+03 2.750468e+03
1.551140e-01 2.235261e+03 2.990216e+02 2.347811e+03 2.433895e+03
1.651020e-01 2.111068e+03 2.554929e+02 2.203627e+03 2.203176e+03
1.751050e-01 2.212835e+03 2.249544e+02 2.075551e+03 2.028025e+03
1.850970e-01 1.876701e+03 2.033879e+02 1.939661e+03 1.902052e+03
1.950850e-01 1.834519e+03 1.813911e+02 1.813416e+03 1.808268e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.819336e+00	1.592336e+04	-1.934654e+03	-7.808102e+02	1.955745e+00	5.068152e+03	-8.820858e+02	5.164618e+01	1.385000e+01	 9.030000e+00	 7.689718e-01	 9.350053e-01	 1.073479e+00	 6.322818e+01	 72-17
