#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.199561e+04 4.006282e+03 6.230069e+04 6.007974e+04
3.546900e-02 4.606207e+04 2.280966e+03 4.909015e+04 5.110754e+04
4.536800e-02 3.894365e+04 1.482969e+03 3.920307e+04 4.177262e+04
5.531400e-02 3.498151e+04 1.022854e+03 3.363880e+04 3.447867e+04
6.525800e-02 3.015908e+04 7.714873e+02 2.978076e+04 2.899154e+04
7.520900e-02 2.640322e+04 5.991539e+02 2.579465e+04 2.472220e+04
8.517500e-02 2.171145e+04 4.423736e+02 2.157777e+04 2.120496e+04
9.515700e-02 1.793074e+04 3.505891e+02 1.809066e+04 1.840496e+04
1.051620e-01 1.584206e+04 2.813171e+02 1.566267e+04 1.610611e+04
1.151480e-01 1.383196e+04 2.421615e+02 1.404291e+04 1.421064e+04
1.251460e-01 1.252733e+04 1.973180e+02 1.272401e+04 1.261710e+04
1.351460e-01 1.152026e+04 1.715754e+02 1.144348e+04 1.127459e+04
1.451320e-01 1.032170e+04 1.457970e+02 1.022431e+04 1.014878e+04
1.551140e-01 9.045408e+03 1.275089e+02 9.152218e+03 9.178445e+03
1.651020e-01 8.316320e+03 1.191531e+02 8.283797e+03 8.341815e+03
1.751050e-01 7.738982e+03 1.031396e+02 7.589305e+03 7.622066e+03
1.850970e-01 6.922592e+03 8.943816e+01 6.998313e+03 6.996039e+03
1.950850e-01 6.469295e+03 8.345461e+01 6.470394e+03 6.452779e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.883353e+00	2.071721e+03	8.067548e+02	-2.256497e+02	4.365136e+00	-7.004346e+03	2.113083e+03	1.792983e+02	1.385000e+01	 9.030000e+00	 4.365804e-01	 9.646880e-01	 1.020361e+00	 5.712815e+01	 72-17
