#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.359532e+04 4.006282e+03 6.522402e+04 6.263047e+04
3.546900e-02 5.084798e+04 2.280966e+03 5.122809e+04 5.278092e+04
4.536800e-02 4.050250e+04 1.482969e+03 4.051554e+04 4.302348e+04
5.531400e-02 3.573335e+04 1.022854e+03 3.420334e+04 3.536802e+04
6.525800e-02 2.998478e+04 7.714873e+02 3.009085e+04 2.961914e+04
7.520900e-02 2.584564e+04 5.991539e+02 2.627446e+04 2.521989e+04
8.517500e-02 2.183277e+04 4.423736e+02 2.219264e+04 2.160239e+04
9.515700e-02 1.849840e+04 3.505891e+02 1.857643e+04 1.869892e+04
1.051620e-01 1.591720e+04 2.813171e+02 1.590291e+04 1.633677e+04
1.151480e-01 1.401243e+04 2.421615e+02 1.409951e+04 1.438423e+04
1.251460e-01 1.279805e+04 1.973180e+02 1.275954e+04 1.275390e+04
1.351460e-01 1.132003e+04 1.715754e+02 1.153279e+04 1.137519e+04
1.451320e-01 1.025911e+04 1.457970e+02 1.034417e+04 1.021822e+04
1.551140e-01 9.495953e+03 1.275089e+02 9.257645e+03 9.235983e+03
1.651020e-01 8.278667e+03 1.191531e+02 8.337417e+03 8.384148e+03
1.751050e-01 7.427037e+03 1.031396e+02 7.604609e+03 7.654396e+03
1.850970e-01 7.047600e+03 8.943816e+01 7.006671e+03 7.024758e+03
1.950850e-01 6.452517e+03 8.345461e+01 6.489100e+03 6.479482e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.688364e+00	9.583125e+03	-1.774540e+03	3.536116e+00	3.967375e+00	-8.468175e+03	1.681157e+03	3.518919e+02	1.385000e+01	 9.030000e+00	 3.981742e-01	 1.007471e+00	 1.054163e+00	 5.507803e+01	 72-17
