#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.396027e+04 5.834693e+03 2.469100e+04 2.399281e+04
3.546900e-02 1.832895e+04 3.261405e+03 1.879928e+04 1.953076e+04
4.537800e-02 1.738147e+04 2.071864e+03 1.469529e+04 1.550151e+04
5.528000e-02 1.022338e+04 1.482101e+03 1.231451e+04 1.250133e+04
6.523200e-02 1.281626e+04 1.109735e+03 1.053475e+04 1.026965e+04
7.522900e-02 8.208062e+03 8.588790e+02 8.789855e+03 8.543876e+03
8.519300e-02 7.113438e+03 6.581388e+02 7.171142e+03 7.150638e+03
9.516600e-02 5.628132e+03 5.070864e+02 5.966317e+03 6.054765e+03
1.051550e-01 5.095044e+03 4.090351e+02 5.125397e+03 5.162049e+03
1.151310e-01 4.172535e+03 3.456156e+02 4.466955e+03 4.436329e+03
1.251240e-01 3.851510e+03 2.937246e+02 3.849377e+03 3.827606e+03
1.351250e-01 3.436225e+03 2.490825e+02 3.298492e+03 3.322885e+03
1.451200e-01 2.848964e+03 2.252544e+02 2.868333e+03 2.904912e+03
1.551180e-01 2.544615e+03 1.897760e+02 2.541943e+03 2.547279e+03
1.651050e-01 2.401641e+03 1.691920e+02 2.273815e+03 2.246760e+03
1.750880e-01 1.928685e+03 1.464535e+02 2.017997e+03 1.989794e+03
1.850890e-01 1.770756e+03 1.335446e+02 1.775677e+03 1.770865e+03
1.950930e-01 1.568357e+03 1.228995e+02 1.569298e+03 1.585272e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.426693e+00	-2.474980e+02	-4.716871e+02	-1.586957e+01	3.773770e+00	1.290634e+04	-4.274157e+03	2.934132e+02	1.218000e+01	 7.310000e+00	 3.968850e-01	 9.980564e-01	 1.013471e+00	 5.376614e+01	 72-17
