#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.186862e+04 4.006282e+03 6.293558e+04 6.033821e+04
3.546900e-02 5.169230e+04 2.280966e+03 4.969356e+04 5.110028e+04
4.536800e-02 3.921533e+04 1.482969e+03 3.941095e+04 4.181915e+04
5.531400e-02 3.343500e+04 1.022854e+03 3.329803e+04 3.447842e+04
6.525800e-02 3.011800e+04 7.714873e+02 2.934690e+04 2.894928e+04
7.520900e-02 2.589209e+04 5.991539e+02 2.570982e+04 2.470646e+04
8.517500e-02 2.146808e+04 4.423736e+02 2.181677e+04 2.122747e+04
9.515700e-02 1.825928e+04 3.505891e+02 1.831833e+04 1.841429e+04
1.051620e-01 1.569543e+04 2.813171e+02 1.571537e+04 1.612453e+04
1.151480e-01 1.396170e+04 2.421615e+02 1.395808e+04 1.423137e+04
1.251460e-01 1.237761e+04 1.973180e+02 1.264805e+04 1.264295e+04
1.351460e-01 1.125071e+04 1.715754e+02 1.144752e+04 1.129834e+04
1.451320e-01 1.026362e+04 1.457970e+02 1.028036e+04 1.016571e+04
1.551140e-01 9.202175e+03 1.275089e+02 9.212999e+03 9.199171e+03
1.651020e-01 8.494830e+03 1.191531e+02 8.317000e+03 8.363806e+03
1.751050e-01 7.641305e+03 1.031396e+02 7.597628e+03 7.641053e+03
1.850970e-01 7.069167e+03 8.943816e+01 7.003319e+03 7.014323e+03
1.950850e-01 6.423563e+03 8.345461e+01 6.483440e+03 6.471044e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.841336e+00	5.178510e+02	-1.153155e+03	6.589016e+02	8.506037e+00	6.249305e+03	2.058840e+03	-1.162483e+03	1.385000e+01	 9.030000e+00	 3.381219e-01	 1.118920e+00	 1.002134e+00	 6.445997e+01	 72-17
