#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 3.316413e+04 5.834693e+03 2.815659e+04 2.670712e+04
3.546900e-02 2.455258e+04 3.261405e+03 2.204997e+04 2.260732e+04
4.537800e-02 1.359423e+04 2.071864e+03 1.705787e+04 1.818720e+04
5.528000e-02 1.396855e+04 1.482101e+03 1.397934e+04 1.462100e+04
6.523200e-02 1.123493e+04 1.109735e+03 1.196919e+04 1.191760e+04
7.522900e-02 9.994726e+03 8.588790e+02 1.022907e+04 9.862942e+03
8.519300e-02 7.787558e+03 6.581388e+02 8.465668e+03 8.192816e+03
9.516600e-02 6.888595e+03 5.070864e+02 6.898813e+03 6.845181e+03
1.051550e-01 5.737646e+03 4.090351e+02 5.695234e+03 5.767707e+03
1.151310e-01 4.105084e+03 3.456156e+02 4.792522e+03 4.873743e+03
1.251240e-01 4.071447e+03 2.937246e+02 4.099729e+03 4.146984e+03
1.351250e-01 3.755873e+03 2.490825e+02 3.519240e+03 3.539608e+03
1.451200e-01 3.230063e+03 2.252544e+02 3.029956e+03 3.031331e+03
1.551180e-01 2.734170e+03 1.897760e+02 2.633644e+03 2.615942e+03
1.651050e-01 2.193889e+03 1.691920e+02 2.291383e+03 2.262063e+03
1.750880e-01 1.926289e+03 1.464535e+02 1.989691e+03 1.966791e+03
1.850890e-01 1.745298e+03 1.335446e+02 1.728456e+03 1.726093e+03
1.950930e-01 1.459009e+03 1.228995e+02 1.503898e+03 1.519825e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.573866e+00	1.028476e+04	-3.966238e+03	1.240263e+02	5.341693e+00	4.294594e+03	-1.490858e+03	-2.370403e+02	1.218000e+01	 7.310000e+00	 4.350535e-01	 1.054710e+00	 1.036210e+00	 5.403127e+01	 72-17
