#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 3.159679e+04 9.122079e+03 2.632105e+04 2.504660e+04
3.546900e-02 1.721237e+04 5.464229e+03 2.037899e+04 1.976083e+04
4.536800e-02 1.773352e+04 3.446586e+03 1.566938e+04 1.584381e+04
5.531400e-02 1.338706e+04 2.382770e+03 1.207573e+04 1.275703e+04
6.525800e-02 8.869157e+03 1.837897e+03 9.829442e+03 1.046492e+04
7.520900e-02 1.014345e+04 1.410352e+03 8.571398e+03 8.745925e+03
8.517500e-02 7.050393e+03 1.040858e+03 7.740240e+03 7.450054e+03
9.515700e-02 6.388913e+03 8.056691e+02 6.735440e+03 6.308357e+03
1.051620e-01 6.216302e+03 6.604807e+02 5.631150e+03 5.404713e+03
1.151480e-01 4.469824e+03 5.427923e+02 4.580215e+03 4.646657e+03
1.251460e-01 4.263359e+03 4.649472e+02 3.801042e+03 4.014709e+03
1.351460e-01 2.951137e+03 3.959948e+02 3.317483e+03 3.479823e+03
1.451320e-01 3.176612e+03 3.414293e+02 2.980431e+03 3.002458e+03
1.551140e-01 2.605550e+03 2.990216e+02 2.680476e+03 2.603685e+03
1.651020e-01 2.763999e+03 2.554929e+02 2.349158e+03 2.264397e+03
1.751050e-01 1.654134e+03 2.249544e+02 1.988958e+03 1.954275e+03
1.850970e-01 1.564067e+03 2.033879e+02 1.675944e+03 1.691631e+03
1.950850e-01 1.497185e+03 1.813911e+02 1.421164e+03 1.454842e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.794700e+00	1.376624e+02	-2.727342e+03	5.462948e+02	9.289171e+00	1.225520e+04	-5.035037e+03	4.763622e+02	1.385000e+01	 9.030000e+00	 8.499009e-02	 1.125243e+00	 1.020706e+00	 6.338291e+01	 72-17
