#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.925617e+04 4.006282e+03 6.309472e+04 6.077142e+04
3.546900e-02 5.083322e+04 2.280966e+03 4.956984e+04 5.128080e+04
4.536800e-02 4.048802e+04 1.482969e+03 3.939943e+04 4.183040e+04
5.531400e-02 3.321594e+04 1.022854e+03 3.349295e+04 3.445918e+04
6.525800e-02 2.942996e+04 7.714873e+02 2.951091e+04 2.892735e+04
7.520900e-02 2.534656e+04 5.991539e+02 2.565891e+04 2.465769e+04
8.517500e-02 2.162451e+04 4.423736e+02 2.162248e+04 2.115492e+04
9.515700e-02 1.832012e+04 3.505891e+02 1.816439e+04 1.834844e+04
1.051620e-01 1.538389e+04 2.813171e+02 1.565522e+04 1.605784e+04
1.151480e-01 1.377405e+04 2.421615e+02 1.394560e+04 1.416847e+04
1.251460e-01 1.285355e+04 1.973180e+02 1.261655e+04 1.258246e+04
1.351460e-01 1.145081e+04 1.715754e+02 1.138893e+04 1.124503e+04
1.451320e-01 1.032429e+04 1.457970e+02 1.022178e+04 1.012165e+04
1.551140e-01 9.152580e+03 1.275089e+02 9.170698e+03 9.161117e+03
1.651020e-01 8.403440e+03 1.191531e+02 8.289355e+03 8.331818e+03
1.751050e-01 7.640360e+03 1.031396e+02 7.575346e+03 7.615838e+03
1.850970e-01 6.982118e+03 8.943816e+01 6.983278e+03 6.996502e+03
1.950850e-01 6.485328e+03 8.345461e+01 6.467345e+03 6.458604e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.850265e+00	-2.166755e+03	3.872761e+02	3.591145e+02	6.559637e+00	1.001798e+04	-6.664070e+00	-6.848191e+02	1.385000e+01	 9.030000e+00	 5.346597e-01	 9.546821e-01	 1.063146e+00	 2.956257e+01	 72-17
