#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.900448e+04 2.424869e+03 5.975434e+04 5.755950e+04
3.546900e-02 4.589698e+04 1.389059e+03 4.665376e+04 4.801871e+04
4.537800e-02 3.633969e+04 9.051151e+02 3.687066e+04 3.906415e+04
5.528000e-02 3.182642e+04 6.355957e+02 3.115633e+04 3.216911e+04
6.523200e-02 2.829382e+04 4.684603e+02 2.743733e+04 2.698175e+04
7.522900e-02 2.372847e+04 3.565487e+02 2.397871e+04 2.299935e+04
8.519300e-02 2.038455e+04 2.798363e+02 2.028240e+04 1.975351e+04
9.516600e-02 1.687807e+04 2.217555e+02 1.699370e+04 1.714840e+04
1.051550e-01 1.452701e+04 1.755967e+02 1.458250e+04 1.502516e+04
1.151310e-01 1.298266e+04 1.460674e+02 1.299510e+04 1.326563e+04
1.251240e-01 1.188119e+04 1.270938e+02 1.182798e+04 1.179098e+04
1.351250e-01 1.075347e+04 1.128308e+02 1.072556e+04 1.054042e+04
1.451200e-01 9.528012e+03 9.682492e+01 9.615298e+03 9.485515e+03
1.551180e-01 8.779525e+03 8.630087e+01 8.586207e+03 8.583526e+03
1.651050e-01 7.777064e+03 7.501289e+01 7.732264e+03 7.801516e+03
1.750880e-01 7.011828e+03 6.897523e+01 7.068736e+03 7.127121e+03
1.850890e-01 6.590040e+03 6.099282e+01 6.529456e+03 6.539958e+03
1.950930e-01 6.028613e+03 5.447455e+01 6.050212e+03 6.027440e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.994958e+00	2.319820e+02	-3.372737e+02	3.310071e+02	4.916842e+00	3.704037e+03	2.026106e+02	-1.103520e+02	1.218000e+01	 7.310000e+00	 4.754805e-01	 1.077723e+00	 1.004348e+00	 5.925622e+01	 72-17
