#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.253888e+04 9.122079e+03 1.994120e+04 1.871615e+04
3.546900e-02 1.525603e+04 5.464229e+03 1.625180e+04 1.640572e+04
4.536800e-02 1.747738e+04 3.446586e+03 1.282298e+04 1.353065e+04
5.531400e-02 1.050642e+04 2.382770e+03 1.049699e+04 1.106876e+04
6.525800e-02 7.900170e+03 1.837897e+03 9.005159e+03 9.176469e+03
7.520900e-02 8.702918e+03 1.410352e+03 7.909725e+03 7.763575e+03
8.517500e-02 7.832833e+03 1.040858e+03 6.830315e+03 6.577844e+03
9.515700e-02 5.312448e+03 8.056691e+02 5.784758e+03 5.602323e+03
1.051620e-01 3.904278e+03 6.604807e+02 4.856951e+03 4.820539e+03
1.151480e-01 4.133793e+03 5.427923e+02 4.082121e+03 4.165045e+03
1.251460e-01 3.355304e+03 4.649472e+02 3.509989e+03 3.625241e+03
1.351460e-01 2.864003e+03 3.959948e+02 3.096263e+03 3.161811e+03
1.451320e-01 2.757990e+03 3.414293e+02 2.780994e+03 2.771216e+03
1.551140e-01 2.506131e+03 2.990216e+02 2.502891e+03 2.450043e+03
1.651020e-01 2.357542e+03 2.554929e+02 2.210499e+03 2.164942e+03
1.751050e-01 2.288694e+03 2.249544e+02 1.935835e+03 1.925154e+03
1.850970e-01 1.728793e+03 2.033879e+02 1.701733e+03 1.719327e+03
1.950850e-01 1.426450e+03 1.813911e+02 1.517949e+03 1.540403e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.411651e+00	8.595924e+03	-3.471331e+03	2.233660e+02	8.148681e+00	-9.238857e+03	3.636028e+03	-5.015082e+02	1.385000e+01	 9.030000e+00	 2.217625e-01	 1.042001e+00	 9.957365e-01	 4.672992e+01	 72-17
