#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.082261e+04 5.834693e+03 2.523630e+04 2.491746e+04
3.546900e-02 1.548003e+04 3.261405e+03 1.891024e+04 1.978491e+04
4.537800e-02 1.727928e+04 2.071864e+03 1.494505e+04 1.558533e+04
5.528000e-02 1.271993e+04 1.482101e+03 1.267703e+04 1.258942e+04
6.523200e-02 9.413915e+03 1.109735e+03 1.076705e+04 1.038655e+04
7.522900e-02 9.407608e+03 8.588790e+02 8.772725e+03 8.638711e+03
8.519300e-02 7.280423e+03 6.581388e+02 7.095711e+03 7.253743e+03
9.516600e-02 6.253497e+03 5.070864e+02 6.010109e+03 6.164491e+03
1.051550e-01 5.274463e+03 4.090351e+02 5.297119e+03 5.263882e+03
1.151310e-01 4.942577e+03 3.456156e+02 4.654054e+03 4.524853e+03
1.251240e-01 3.726093e+03 2.937246e+02 3.952444e+03 3.898405e+03
1.351250e-01 2.989849e+03 2.490825e+02 3.317031e+03 3.377214e+03
1.451200e-01 2.523248e+03 2.252544e+02 2.850875e+03 2.934290e+03
1.551180e-01 2.348232e+03 1.897760e+02 2.523695e+03 2.544376e+03
1.651050e-01 2.358493e+03 1.691920e+02 2.256262e+03 2.214477e+03
1.750880e-01 2.009916e+03 1.464535e+02 1.970785e+03 1.922511e+03
1.850890e-01 1.704699e+03 1.335446e+02 1.681583e+03 1.669168e+03
1.950930e-01 1.328176e+03 1.228995e+02 1.422096e+03 1.443031e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.069425e+00	-1.554006e+02	-8.421586e+02	1.098208e+02	4.828479e+00	-7.709869e+03	6.258849e+02	9.611306e+01	1.218000e+01	 7.310000e+00	 3.282728e-01	 9.721201e-01	 1.015741e+00	 5.326914e+01	 72-17
