#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.186342e+04 5.834693e+03 2.475003e+04 2.301173e+04
3.546900e-02 2.054586e+04 3.261405e+03 1.983713e+04 1.992043e+04
4.537800e-02 1.382683e+04 2.071864e+03 1.521447e+04 1.622277e+04
5.528000e-02 1.135745e+04 1.482101e+03 1.212791e+04 1.306404e+04
6.523200e-02 1.092796e+04 1.109735e+03 1.034600e+04 1.064053e+04
7.522900e-02 8.054568e+03 8.588790e+02 9.157127e+03 8.842149e+03
8.519300e-02 8.212916e+03 6.581388e+02 7.881246e+03 7.376496e+03
9.516600e-02 6.637787e+03 5.070864e+02 6.449845e+03 6.158763e+03
1.051550e-01 5.229171e+03 4.090351e+02 5.159125e+03 5.205280e+03
1.151310e-01 4.668933e+03 3.456156e+02 4.181324e+03 4.414887e+03
1.251240e-01 3.331457e+03 2.937246e+02 3.578141e+03 3.773911e+03
1.351250e-01 3.144446e+03 2.490825e+02 3.194329e+03 3.234577e+03
1.451200e-01 2.730282e+03 2.252544e+02 2.867906e+03 2.784984e+03
1.551180e-01 2.525131e+03 1.897760e+02 2.534462e+03 2.431024e+03
1.651050e-01 2.328723e+03 1.691920e+02 2.175097e+03 2.126863e+03
1.750880e-01 1.997079e+03 1.464535e+02 1.857947e+03 1.874114e+03
1.850890e-01 1.590609e+03 1.335446e+02 1.627236e+03 1.671404e+03
1.950930e-01 1.500627e+03 1.228995e+02 1.470243e+03 1.502370e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.604835e+00	9.181496e+03	-3.080897e+03	-9.504634e+01	3.162691e+00	1.721748e+04	-5.920915e+03	4.722293e+02	1.218000e+01	 7.310000e+00	 3.621369e-01	 1.077266e+00	 9.867054e-01	 5.132994e+01	 72-17
