#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.418129e+04 5.834693e+03 1.975467e+04 1.834552e+04
3.546900e-02 1.621947e+04 3.261405e+03 1.727631e+04 1.926661e+04
4.537800e-02 1.273064e+04 2.071864e+03 1.436901e+04 1.637449e+04
5.528000e-02 1.546472e+04 1.482101e+03 1.329240e+04 1.360367e+04
6.523200e-02 1.276834e+04 1.109735e+03 1.223777e+04 1.136160e+04
7.522900e-02 9.955106e+03 8.588790e+02 1.022309e+04 9.478952e+03
8.519300e-02 7.732327e+03 6.581388e+02 7.870736e+03 7.867304e+03
9.516600e-02 6.392468e+03 5.070864e+02 6.214500e+03 6.614053e+03
1.051550e-01 5.700279e+03 4.090351e+02 5.321521e+03 5.569040e+03
1.151310e-01 4.745446e+03 3.456156e+02 4.783422e+03 4.719568e+03
1.251240e-01 3.765916e+03 2.937246e+02 4.177874e+03 4.007693e+03
1.351250e-01 3.424634e+03 2.490825e+02 3.492186e+03 3.426866e+03
1.451200e-01 2.612002e+03 2.252544e+02 2.902374e+03 2.957910e+03
1.551180e-01 2.528645e+03 1.897760e+02 2.480356e+03 2.552028e+03
1.651050e-01 2.324363e+03 1.691920e+02 2.208221e+03 2.221997e+03
1.750880e-01 2.117202e+03 1.464535e+02 1.983639e+03 1.949709e+03
1.850890e-01 1.617690e+03 1.335446e+02 1.756413e+03 1.723243e+03
1.950930e-01 1.527646e+03 1.228995e+02 1.541861e+03 1.537746e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#2.937439e+00	-1.260954e+03	1.075976e+03	-7.018635e+02	4.284077e+00	8.342839e+03	1.907290e+03	-1.558408e+03	1.218000e+01	 7.310000e+00	 9.785393e-01	 9.764110e-01	 1.045589e+00	 6.002597e+01	 72-17
