#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.715257e+04 2.424869e+03 6.096441e+04 5.936180e+04
3.546900e-02 4.941905e+04 1.389059e+03 4.677183e+04 4.836886e+04
4.537800e-02 3.794768e+04 9.051151e+02 3.699938e+04 3.895387e+04
5.528000e-02 3.231879e+04 6.355957e+02 3.137590e+04 3.197525e+04
6.523200e-02 2.772411e+04 4.684603e+02 2.743655e+04 2.679213e+04
7.522900e-02 2.377648e+04 3.565487e+02 2.361357e+04 2.277994e+04
8.519300e-02 1.975526e+04 2.798363e+02 1.983136e+04 1.955817e+04
9.516600e-02 1.645777e+04 2.217555e+02 1.673075e+04 1.699320e+04
1.051550e-01 1.452943e+04 1.755967e+02 1.453868e+04 1.489889e+04
1.151310e-01 1.311399e+04 1.460674e+02 1.303218e+04 1.317131e+04
1.251240e-01 1.179218e+04 1.270938e+02 1.180938e+04 1.172205e+04
1.351250e-01 1.067946e+04 1.128308e+02 1.064928e+04 1.050256e+04
1.451200e-01 9.612610e+03 9.682492e+01 9.545446e+03 9.472073e+03
1.551180e-01 8.663433e+03 8.630087e+01 8.569051e+03 8.586745e+03
1.651050e-01 7.871300e+03 7.501289e+01 7.770692e+03 7.824987e+03
1.750880e-01 7.030524e+03 6.897523e+01 7.129581e+03 7.166801e+03
1.850890e-01 6.684936e+03 6.099282e+01 6.589928e+03 6.593180e+03
1.950930e-01 6.108175e+03 5.447455e+01 6.108044e+03 6.090921e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.833743e+00	1.491583e+03	-1.426164e+02	2.503575e+02	3.234541e+00	-9.461158e+02	2.416411e+02	4.174116e+02	1.218000e+01	 7.310000e+00	 5.918364e-01	 9.181503e-01	 1.047390e+00	 5.591764e+01	 72-17
