#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.124742e+04 4.006282e+03 6.162252e+04 5.892725e+04
3.546900e-02 4.717055e+04 2.280966e+03 4.916587e+04 5.125322e+04
4.536800e-02 4.056805e+04 1.482969e+03 3.923221e+04 4.214461e+04
5.531400e-02 3.331516e+04 1.022854e+03 3.369615e+04 3.479998e+04
6.525800e-02 2.927456e+04 7.714873e+02 3.001069e+04 2.922652e+04
7.520900e-02 2.693343e+04 5.991539e+02 2.614805e+04 2.490583e+04
8.517500e-02 2.194444e+04 4.423736e+02 2.183231e+04 2.131733e+04
9.515700e-02 1.780329e+04 3.505891e+02 1.814906e+04 1.845817e+04
1.051620e-01 1.546735e+04 2.813171e+02 1.559593e+04 1.612207e+04
1.151480e-01 1.425845e+04 2.421615e+02 1.396903e+04 1.420099e+04
1.251460e-01 1.277762e+04 1.973180e+02 1.270216e+04 1.259478e+04
1.351460e-01 1.126265e+04 1.715754e+02 1.144921e+04 1.124489e+04
1.451320e-01 1.013992e+04 1.457970e+02 1.022350e+04 1.012370e+04
1.551140e-01 9.182771e+03 1.275089e+02 9.141049e+03 9.169005e+03
1.651020e-01 8.350467e+03 1.191531e+02 8.277209e+03 8.348670e+03
1.751050e-01 7.666638e+03 1.031396e+02 7.612353e+03 7.653188e+03
1.850970e-01 7.011533e+03 8.943816e+01 7.058162e+03 7.054543e+03
1.950850e-01 6.593601e+03 8.345461e+01 6.567028e+03 6.544527e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.411651e+00	4.241446e+03	-2.395420e+02	-4.517100e+01	8.148681e+00	5.338607e+03	1.977615e+03	-8.165208e+02	1.385000e+01	 9.030000e+00	 2.217625e-01	 1.042001e+00	 9.957365e-01	 4.672992e+01	 72-17
