#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.904367e+04 5.834693e+03 1.710260e+04 1.582340e+04
3.546900e-02 1.424343e+04 3.261405e+03 1.511988e+04 1.653268e+04
4.537800e-02 1.425988e+04 2.071864e+03 1.261262e+04 1.417019e+04
5.528000e-02 1.068917e+04 1.482101e+03 1.148436e+04 1.185104e+04
6.523200e-02 1.181867e+04 1.109735e+03 1.050078e+04 9.964196e+03
7.522900e-02 8.805620e+03 8.588790e+02 8.931840e+03 8.396987e+03
8.519300e-02 7.642679e+03 6.581388e+02 7.133489e+03 7.048577e+03
9.516600e-02 5.444930e+03 5.070864e+02 5.797366e+03 5.986547e+03
1.051550e-01 5.283677e+03 4.090351e+02 4.956814e+03 5.097558e+03
1.151310e-01 4.305965e+03 3.456156e+02 4.359604e+03 4.357575e+03
1.251240e-01 3.660152e+03 2.937246e+02 3.788500e+03 3.741566e+03
1.351250e-01 3.342019e+03 2.490825e+02 3.236917e+03 3.229922e+03
1.451200e-01 2.822835e+03 2.252544e+02 2.783321e+03 2.804606e+03
1.551180e-01 2.492250e+03 1.897760e+02 2.428977e+03 2.433501e+03
1.651050e-01 2.289428e+03 1.691920e+02 2.147341e+03 2.126459e+03
1.750880e-01 1.826672e+03 1.464535e+02 1.888292e+03 1.867936e+03
1.850890e-01 1.644792e+03 1.335446e+02 1.647429e+03 1.648372e+03
1.950930e-01 1.399951e+03 1.228995e+02 1.440578e+03 1.457641e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.959344e+00	-3.430569e+03	2.229736e+03	-8.061558e+02	4.036981e+00	3.282325e+03	-1.260729e+02	-4.881483e+02	1.218000e+01	 7.310000e+00	 6.186504e-01	 9.854384e-01	 9.979524e-01	 5.484688e+01	 72-17
