#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.432590e+04 5.834693e+03 2.686970e+04 2.614828e+04
3.546900e-02 1.910564e+04 3.261405e+03 2.038583e+04 2.093417e+04
4.537800e-02 1.757441e+04 2.071864e+03 1.588754e+04 1.657797e+04
5.528000e-02 1.199573e+04 1.482101e+03 1.312332e+04 1.336149e+04
6.523200e-02 1.120251e+04 1.109735e+03 1.110287e+04 1.097443e+04
7.522900e-02 9.366268e+03 8.588790e+02 9.313847e+03 9.140826e+03
8.519300e-02 8.029120e+03 6.581388e+02 7.729154e+03 7.659511e+03
9.516600e-02 6.308302e+03 5.070864e+02 6.489291e+03 6.476921e+03
1.051550e-01 5.125329e+03 4.090351e+02 5.521247e+03 5.510149e+03
1.151310e-01 5.159173e+03 3.456156e+02 4.709872e+03 4.715533e+03
1.251240e-01 4.261407e+03 2.937246e+02 3.997468e+03 4.042321e+03
1.351250e-01 3.084219e+03 2.490825e+02 3.415368e+03 3.470128e+03
1.451200e-01 3.052284e+03 2.252544e+02 2.975315e+03 2.990628e+03
1.551180e-01 2.710684e+03 1.897760e+02 2.611030e+03 2.577151e+03
1.651050e-01 2.203892e+03 1.691920e+02 2.262273e+03 2.215940e+03
1.750880e-01 1.913385e+03 1.464535e+02 1.920817e+03 1.902216e+03
1.850890e-01 1.672486e+03 1.335446e+02 1.608736e+03 1.624977e+03
1.950930e-01 1.420194e+03 1.228995e+02 1.358124e+03 1.386018e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.779953e+00	1.575799e+03	-2.288300e+03	2.945557e+02	6.724235e+00	-5.874713e+03	8.650813e+02	-8.500860e+01	1.218000e+01	 7.310000e+00	 2.612020e-01	 9.956173e-01	 9.883689e-01	 4.993525e+01	 72-17
