#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 3.333904e+04 5.834693e+03 3.327569e+04 3.360768e+04
3.546900e-02 2.468596e+04 3.261405e+03 2.276969e+04 2.293644e+04
4.537800e-02 1.373601e+04 2.071864e+03 1.713058e+04 1.695096e+04
5.528000e-02 1.410576e+04 1.482101e+03 1.352471e+04 1.321683e+04
6.523200e-02 1.048543e+04 1.109735e+03 1.073266e+04 1.064081e+04
7.522900e-02 7.721012e+03 8.588790e+02 8.514565e+03 8.714155e+03
8.519300e-02 7.372277e+03 6.581388e+02 7.026867e+03 7.271741e+03
9.516600e-02 5.943285e+03 5.070864e+02 6.115333e+03 6.152697e+03
1.051550e-01 5.592278e+03 4.090351e+02 5.409172e+03 5.242640e+03
1.151310e-01 4.533499e+03 3.456156e+02 4.668178e+03 4.499913e+03
1.251240e-01 3.903378e+03 2.937246e+02 3.894907e+03 3.879274e+03
1.351250e-01 3.150670e+03 2.490825e+02 3.253470e+03 3.362400e+03
1.451200e-01 2.815888e+03 2.252544e+02 2.815759e+03 2.918503e+03
1.551180e-01 2.580246e+03 1.897760e+02 2.517445e+03 2.530160e+03
1.651050e-01 2.228021e+03 1.691920e+02 2.257521e+03 2.199979e+03
1.750880e-01 1.913144e+03 1.464535e+02 1.965549e+03 1.907690e+03
1.850890e-01 1.741179e+03 1.335446e+02 1.665854e+03 1.652642e+03
1.950930e-01 1.366821e+03 1.228995e+02 1.398590e+03 1.423554e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.348262e+00	5.237346e+03	-4.582889e+03	1.006487e+03	5.783484e+00	-5.390024e+03	-1.459735e+03	7.642037e+02	1.218000e+01	 7.310000e+00	 1.710678e-02	 9.780929e-01	 1.020262e+00	 3.961023e+01	 72-17
