#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.494819e+04 4.006282e+03 6.417252e+04 6.182354e+04
3.546900e-02 4.969398e+04 2.280966e+03 5.002154e+04 5.144864e+04
4.536800e-02 3.932033e+04 1.482969e+03 3.948634e+04 4.178022e+04
5.531400e-02 3.377722e+04 1.022854e+03 3.326009e+04 3.431411e+04
6.525800e-02 2.912934e+04 7.714873e+02 2.919177e+04 2.873860e+04
7.520900e-02 2.503336e+04 5.991539e+02 2.546572e+04 2.448607e+04
8.517500e-02 2.160309e+04 4.423736e+02 2.153454e+04 2.100250e+04
9.515700e-02 1.817516e+04 3.505891e+02 1.807624e+04 1.821273e+04
1.051620e-01 1.531063e+04 2.813171e+02 1.552997e+04 1.594389e+04
1.151480e-01 1.377913e+04 2.421615e+02 1.381430e+04 1.406929e+04
1.251460e-01 1.236808e+04 1.973180e+02 1.252967e+04 1.250507e+04
1.351460e-01 1.147122e+04 1.715754e+02 1.134015e+04 1.118250e+04
1.451320e-01 1.038850e+04 1.457970e+02 1.018514e+04 1.007238e+04
1.551140e-01 9.108057e+03 1.275089e+02 9.137060e+03 9.129152e+03
1.651020e-01 8.108473e+03 1.191531e+02 8.259495e+03 8.311165e+03
1.751050e-01 7.588577e+03 1.031396e+02 7.564732e+03 7.610214e+03
1.850970e-01 7.055192e+03 8.943816e+01 6.993854e+03 7.004543e+03
1.950850e-01 6.513178e+03 8.345461e+01 6.493939e+03 6.479996e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.703053e+00	6.385071e+03	-1.245872e+03	2.040909e+02	5.091732e+00	-3.245391e+02	4.654049e+01	2.958925e+02	1.385000e+01	 9.030000e+00	 1.633705e-01	 1.053568e+00	 1.023935e+00	 4.208950e+01	 72-17
