#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.502514e+04 4.006282e+03 6.785163e+04 6.523673e+04
3.546900e-02 4.962319e+04 2.280966e+03 5.266730e+04 5.376175e+04
4.536800e-02 4.359708e+04 1.482969e+03 4.129908e+04 4.347612e+04
5.531400e-02 3.377302e+04 1.022854e+03 3.429977e+04 3.553455e+04
6.525800e-02 2.916819e+04 7.714873e+02 2.978180e+04 2.962431e+04
7.520900e-02 2.661208e+04 5.991539e+02 2.595404e+04 2.512311e+04
8.517500e-02 2.236357e+04 4.423736e+02 2.213443e+04 2.150398e+04
9.515700e-02 1.849412e+04 3.505891e+02 1.865825e+04 1.857651e+04
1.051620e-01 1.605477e+04 2.813171e+02 1.593135e+04 1.621094e+04
1.151480e-01 1.386163e+04 2.421615e+02 1.397696e+04 1.426820e+04
1.251460e-01 1.255567e+04 1.973180e+02 1.254505e+04 1.265198e+04
1.351460e-01 1.164558e+04 1.715754e+02 1.135769e+04 1.129677e+04
1.451320e-01 1.019917e+04 1.457970e+02 1.027141e+04 1.015907e+04
1.551140e-01 9.225891e+03 1.275089e+02 9.269013e+03 9.198268e+03
1.651020e-01 8.234007e+03 1.191531e+02 8.386652e+03 8.380505e+03
1.751050e-01 7.772196e+03 1.031396e+02 7.647583e+03 7.679137e+03
1.850970e-01 7.030852e+03 8.943816e+01 7.047550e+03 7.080483e+03
1.950850e-01 6.576948e+03 8.345461e+01 6.554328e+03 6.569017e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.641492e+00	1.096717e+04	-3.815431e+03	7.294147e+02	5.998845e+00	1.114270e+04	-1.347232e+03	-3.300287e+02	1.385000e+01	 9.030000e+00	 4.242904e-01	 9.687648e-01	 1.138444e+00	 6.397475e+01	 72-17
