#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.624205e+04 4.006282e+03 6.428735e+04 6.139429e+04
3.546900e-02 5.010128e+04 2.280966e+03 5.081169e+04 5.251943e+04
4.536800e-02 3.900460e+04 1.482969e+03 4.015200e+04 4.290316e+04
5.531400e-02 3.412428e+04 1.022854e+03 3.394189e+04 3.520276e+04
6.525800e-02 2.997542e+04 7.714873e+02 2.991737e+04 2.939707e+04
7.520900e-02 2.663327e+04 5.991539e+02 2.604424e+04 2.492138e+04
8.517500e-02 2.205254e+04 4.423736e+02 2.187795e+04 2.127951e+04
9.515700e-02 1.819111e+04 3.505891e+02 1.820063e+04 1.835332e+04
1.051620e-01 1.568476e+04 2.813171e+02 1.553869e+04 1.598362e+04
1.151480e-01 1.404723e+04 2.421615e+02 1.378343e+04 1.404461e+04
1.251460e-01 1.228433e+04 1.973180e+02 1.246945e+04 1.243680e+04
1.351460e-01 1.121676e+04 1.715754e+02 1.125603e+04 1.109810e+04
1.451320e-01 1.012163e+04 1.457970e+02 1.008884e+04 9.986153e+03
1.551140e-01 9.215176e+03 1.275089e+02 9.051908e+03 9.052175e+03
1.651020e-01 8.138117e+03 1.191531e+02 8.214004e+03 8.263633e+03
1.751050e-01 7.634735e+03 1.031396e+02 7.561186e+03 7.597798e+03
1.850970e-01 7.016193e+03 8.943816e+01 7.033674e+03 7.037392e+03
1.950850e-01 6.602398e+03 8.345461e+01 6.579908e+03 6.565706e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.778539e+00	1.265656e+04	-2.368981e+03	5.945201e+01	8.207505e+00	1.449122e+04	-1.969855e+03	-3.293852e+02	1.385000e+01	 9.030000e+00	 7.554403e-02	 1.178159e+00	 9.736931e-01	 6.089772e+01	 72-17
