#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.588929e+04 2.424869e+03 6.107534e+04 5.888508e+04
3.546900e-02 4.941640e+04 1.389059e+03 4.737151e+04 4.875721e+04
4.537800e-02 3.823830e+04 9.051151e+02 3.726617e+04 3.947336e+04
5.528000e-02 3.198174e+04 6.355957e+02 3.137526e+04 3.238463e+04
6.523200e-02 2.784625e+04 4.684603e+02 2.754403e+04 2.707476e+04
7.522900e-02 2.404604e+04 3.565487e+02 2.400438e+04 2.301459e+04
8.519300e-02 2.027139e+04 2.798363e+02 2.024502e+04 1.971614e+04
9.516600e-02 1.662519e+04 2.217555e+02 1.691837e+04 1.708062e+04
1.051550e-01 1.451663e+04 1.755967e+02 1.449084e+04 1.494096e+04
1.151310e-01 1.291364e+04 1.460674e+02 1.290414e+04 1.317687e+04
1.251240e-01 1.187224e+04 1.270938e+02 1.174472e+04 1.170485e+04
1.351250e-01 1.050108e+04 1.128308e+02 1.065195e+04 1.046241e+04
1.451200e-01 9.565352e+03 9.682492e+01 9.554354e+03 9.421960e+03
1.551180e-01 8.601306e+03 8.630087e+01 8.541078e+03 8.538595e+03
1.651050e-01 7.831734e+03 7.501289e+01 7.705538e+03 7.776751e+03
1.750880e-01 7.063663e+03 6.897523e+01 7.066463e+03 7.126807e+03
1.850890e-01 6.617872e+03 6.099282e+01 6.554207e+03 6.565480e+03
1.950930e-01 6.068998e+03 5.447455e+01 6.104676e+03 6.081376e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.402300e+00	6.633505e+03	-1.524092e+03	2.550910e+02	4.153280e+00	3.475936e+03	-6.617363e+02	2.429459e+02	1.218000e+01	 7.310000e+00	 4.547806e-01	 1.062470e+00	 1.011479e+00	 6.623911e+01	 72-17
