#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.659020e+04 2.424869e+03 5.727278e+04 5.492020e+04
3.546900e-02 4.386123e+04 1.389059e+03 4.536464e+04 4.725290e+04
4.537800e-02 3.678621e+04 9.051151e+02 3.611123e+04 3.872905e+04
5.528000e-02 3.187680e+04 6.355957e+02 3.099491e+04 3.197968e+04
6.523200e-02 2.738984e+04 4.684603e+02 2.759561e+04 2.685009e+04
7.522900e-02 2.339921e+04 3.565487e+02 2.402518e+04 2.286008e+04
8.519300e-02 2.007191e+04 2.798363e+02 2.005178e+04 1.958178e+04
9.516600e-02 1.681690e+04 2.217555e+02 1.664665e+04 1.696776e+04
1.051550e-01 1.421434e+04 1.755967e+02 1.430647e+04 1.483277e+04
1.151310e-01 1.288956e+04 1.460674e+02 1.284922e+04 1.307357e+04
1.251240e-01 1.168984e+04 1.270938e+02 1.172578e+04 1.160033e+04
1.351250e-01 1.070051e+04 1.128308e+02 1.058443e+04 1.036150e+04
1.451200e-01 9.475420e+03 9.682492e+01 9.430513e+03 9.326767e+03
1.551180e-01 8.349895e+03 8.630087e+01 8.402936e+03 8.443574e+03
1.651050e-01 7.512365e+03 7.501289e+01 7.598511e+03 7.685974e+03
1.750880e-01 7.006982e+03 6.897523e+01 6.993375e+03 7.040232e+03
1.850890e-01 6.498743e+03 6.099282e+01 6.492482e+03 6.482900e+03
1.950930e-01 6.046098e+03 5.447455e+01 6.035387e+03 6.003300e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.116554e+00	2.211948e+03	7.834283e+02	-2.176928e+02	4.817209e+00	5.316407e+03	-4.466346e+02	-4.620511e+01	1.218000e+01	 7.310000e+00	 5.513651e-01	 1.059512e+00	 9.768987e-01	 4.504524e+01	 72-17
