#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.612370e+04 5.834693e+03 2.348025e+04 2.203128e+04
3.546900e-02 1.844651e+04 3.261405e+03 1.908054e+04 1.988816e+04
4.537800e-02 1.525401e+04 2.071864e+03 1.504328e+04 1.634045e+04
5.528000e-02 1.447449e+04 1.482101e+03 1.270617e+04 1.331021e+04
6.523200e-02 1.032180e+04 1.109735e+03 1.115048e+04 1.096102e+04
7.522900e-02 9.079294e+03 8.588790e+02 9.602236e+03 9.152898e+03
8.519300e-02 8.107920e+03 6.581388e+02 7.894323e+03 7.640453e+03
9.516600e-02 5.849139e+03 5.070864e+02 6.424199e+03 6.434751e+03
1.051550e-01 5.381070e+03 4.090351e+02 5.349443e+03 5.463818e+03
1.151310e-01 4.321087e+03 3.456156e+02 4.582903e+03 4.666159e+03
1.251240e-01 3.935466e+03 2.937246e+02 3.981535e+03 4.010709e+03
1.351250e-01 3.685006e+03 2.490825e+02 3.462781e+03 3.465412e+03
1.451200e-01 3.115762e+03 2.252544e+02 3.028714e+03 3.019504e+03
1.551180e-01 2.614796e+03 1.897760e+02 2.672271e+03 2.651255e+03
1.651050e-01 2.183727e+03 1.691920e+02 2.367716e+03 2.342238e+03
1.750880e-01 2.076630e+03 1.464535e+02 2.101089e+03 2.087253e+03
1.850890e-01 1.853829e+03 1.335446e+02 1.870496e+03 1.876860e+03
1.950930e-01 1.631359e+03 1.228995e+02 1.686030e+03 1.704558e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.219876e+00	4.103546e+03	-1.047047e+03	-3.259274e+02	3.751237e+00	1.597662e+04	-3.698613e+03	-3.450232e+01	1.218000e+01	 7.310000e+00	 4.914320e-01	 1.027855e+00	 1.012303e+00	 4.444633e+01	 72-17
