#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.211205e+04 4.006282e+03 6.631724e+04 6.466409e+04
3.546900e-02 4.929857e+04 2.280966e+03 5.093998e+04 5.294764e+04
4.536800e-02 4.248950e+04 1.482969e+03 4.044025e+04 4.264146e+04
5.531400e-02 3.378500e+04 1.022854e+03 3.444362e+04 3.494965e+04
6.525800e-02 3.003435e+04 7.714873e+02 3.009763e+04 2.926323e+04
7.520900e-02 2.545041e+04 5.991539e+02 2.572602e+04 2.483952e+04
8.517500e-02 2.108416e+04 4.423736e+02 2.145983e+04 2.127143e+04
9.515700e-02 1.834620e+04 3.505891e+02 1.809296e+04 1.843935e+04
1.051620e-01 1.585482e+04 2.813171e+02 1.576299e+04 1.611997e+04
1.151480e-01 1.404869e+04 2.421615e+02 1.412706e+04 1.420846e+04
1.251460e-01 1.266614e+04 1.973180e+02 1.273425e+04 1.260869e+04
1.351460e-01 1.152774e+04 1.715754e+02 1.140442e+04 1.126774e+04
1.451320e-01 1.020984e+04 1.457970e+02 1.017601e+04 1.013530e+04
1.551140e-01 9.284666e+03 1.275089e+02 9.124058e+03 9.161175e+03
1.651020e-01 8.205005e+03 1.191531e+02 8.275754e+03 8.324966e+03
1.751050e-01 7.457272e+03 1.031396e+02 7.583401e+03 7.603770e+03
1.850970e-01 7.062128e+03 8.943816e+01 6.985214e+03 6.977236e+03
1.950850e-01 6.495090e+03 8.345461e+01 6.445064e+03 6.428798e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.740624e+00	-2.928579e+02	-1.841350e+02	4.089518e+02	8.017201e+00	1.460561e+03	1.135253e+03	-2.668375e+02	1.385000e+01	 9.030000e+00	 3.883978e-02	 9.019838e-01	 1.011196e+00	 5.039961e+01	 72-17
