#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 7.111192e+04 4.006282e+03 6.896503e+04 6.650286e+04
3.546900e-02 5.107912e+04 2.280966e+03 5.306365e+04 5.451256e+04
4.536800e-02 4.268656e+04 1.482969e+03 4.146652e+04 4.382824e+04
5.531400e-02 3.571427e+04 1.022854e+03 3.458863e+04 3.568785e+04
6.525800e-02 2.947833e+04 7.714873e+02 3.010822e+04 2.966131e+04
7.520900e-02 2.624237e+04 5.991539e+02 2.608459e+04 2.509161e+04
8.517500e-02 2.219141e+04 4.423736e+02 2.193825e+04 2.139428e+04
9.515700e-02 1.813008e+04 3.505891e+02 1.831723e+04 1.844834e+04
1.051620e-01 1.559569e+04 2.813171e+02 1.566426e+04 1.607497e+04
1.151480e-01 1.330243e+04 2.421615e+02 1.388070e+04 1.413273e+04
1.251460e-01 1.267629e+04 1.973180e+02 1.255416e+04 1.252961e+04
1.351460e-01 1.143955e+04 1.715754e+02 1.134542e+04 1.119238e+04
1.451320e-01 1.034357e+04 1.457970e+02 1.019017e+04 1.008349e+04
1.551140e-01 9.096016e+03 1.275089e+02 9.161382e+03 9.156346e+03
1.651020e-01 8.465286e+03 1.191531e+02 8.318924e+03 8.368646e+03
1.751050e-01 7.506058e+03 1.031396e+02 7.664949e+03 7.706114e+03
1.850970e-01 7.097824e+03 8.943816e+01 7.140905e+03 7.148584e+03
1.950850e-01 6.746392e+03 8.345461e+01 6.692628e+03 6.678700e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.645618e+00	1.823552e+04	-3.936219e+03	2.050406e+02	3.968594e+00	9.821870e+03	-3.459693e+03	7.467617e+02	1.385000e+01	 9.030000e+00	 3.490788e-01	 1.099241e+00	 1.001002e+00	 7.583977e+01	 72-17
