#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.289309e+04 5.834693e+03 1.866063e+04 1.685080e+04
3.546900e-02 2.010051e+04 3.261405e+03 1.671498e+04 1.803307e+04
4.537800e-02 1.418832e+04 2.071864e+03 1.368019e+04 1.552843e+04
5.528000e-02 1.134582e+04 1.482101e+03 1.221964e+04 1.293356e+04
6.523200e-02 1.134270e+04 1.109735e+03 1.124531e+04 1.080212e+04
7.522900e-02 9.227349e+03 8.588790e+02 9.798088e+03 9.088606e+03
8.519300e-02 7.436954e+03 6.581388e+02 7.885682e+03 7.593998e+03
9.516600e-02 6.157290e+03 5.070864e+02 6.248750e+03 6.395515e+03
1.051550e-01 4.584828e+03 4.090351e+02 5.172423e+03 5.416623e+03
1.151310e-01 4.496287e+03 3.456156e+02 4.516551e+03 4.616061e+03
1.251240e-01 4.477818e+03 2.937246e+02 3.982587e+03 3.943848e+03
1.351250e-01 3.578930e+03 2.490825e+02 3.443913e+03 3.382475e+03
1.451200e-01 2.804561e+03 2.252544e+02 2.949595e+03 2.930031e+03
1.551180e-01 2.733985e+03 1.897760e+02 2.541173e+03 2.550266e+03
1.651050e-01 2.230402e+03 1.691920e+02 2.223532e+03 2.229086e+03
1.750880e-01 1.711424e+03 1.464535e+02 1.971458e+03 1.965673e+03
1.850890e-01 1.794694e+03 1.335446e+02 1.747352e+03 1.742098e+03
1.950930e-01 1.614049e+03 1.228995e+02 1.559037e+03 1.562962e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.450283e+00	1.653615e+03	1.026751e+03	-8.811549e+02	2.573899e+00	7.541577e+03	-1.301693e+03	-4.582203e+02	1.218000e+01	 7.310000e+00	 8.957827e-01	 1.018752e+00	 1.026941e+00	 5.274044e+01	 72-17
