#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.799507e+04 9.122079e+03 1.597341e+04 1.545796e+04
3.546900e-02 1.672776e+04 5.464229e+03 1.434559e+04 1.706097e+04
4.536800e-02 8.448080e+03 3.446586e+03 1.283008e+04 1.460689e+04
5.531400e-02 1.196041e+04 2.382770e+03 1.271548e+04 1.228039e+04
6.525800e-02 1.140517e+04 1.837897e+03 1.163778e+04 1.040601e+04
7.520900e-02 9.856661e+03 1.410352e+03 9.121305e+03 8.659789e+03
8.517500e-02 6.522200e+03 1.040858e+03 6.787958e+03 7.228758e+03
9.515700e-02 5.877622e+03 8.056691e+02 5.590871e+03 6.117470e+03
1.051620e-01 4.894188e+03 6.604807e+02 5.122873e+03 5.183801e+03
1.151480e-01 5.016169e+03 5.427923e+02 4.690467e+03 4.425183e+03
1.251460e-01 3.480898e+03 4.649472e+02 3.994375e+03 3.789711e+03
1.351460e-01 3.070285e+03 3.959948e+02 3.276698e+03 3.291201e+03
1.451320e-01 3.017867e+03 3.414293e+02 2.750301e+03 2.874510e+03
1.551140e-01 2.562213e+03 2.990216e+02 2.434662e+03 2.515168e+03
1.651020e-01 2.171099e+03 2.554929e+02 2.237666e+03 2.229215e+03
1.751050e-01 2.201642e+03 2.249544e+02 2.037976e+03 1.988308e+03
1.850970e-01 1.851395e+03 2.033879e+02 1.825437e+03 1.791575e+03
1.950850e-01 1.455049e+03 1.813911e+02 1.621240e+03 1.620626e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.398385e+00	-3.918535e+03	3.243175e+03	-9.821123e+02	4.919535e+00	-4.563103e+03	5.775151e+03	-1.826522e+03	1.385000e+01	 9.030000e+00	 9.485472e-01	 9.258411e-01	 1.063815e+00	 4.346204e+01	 72-17
