#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 3.113835e+04 5.834693e+03 2.755819e+04 2.652412e+04
3.546900e-02 2.211714e+04 3.261405e+03 2.064832e+04 2.008807e+04
4.537800e-02 1.425854e+04 2.071864e+03 1.564446e+04 1.577075e+04
5.528000e-02 1.010995e+04 1.482101e+03 1.197742e+04 1.258065e+04
6.523200e-02 9.850790e+03 1.109735e+03 9.669034e+03 1.024475e+04
7.522900e-02 7.578971e+03 8.588790e+02 8.368790e+03 8.509210e+03
8.519300e-02 7.442005e+03 6.581388e+02 7.512063e+03 7.212134e+03
9.516600e-02 6.855663e+03 5.070864e+02 6.515452e+03 6.100163e+03
1.051550e-01 5.477172e+03 4.090351e+02 5.418084e+03 5.220369e+03
1.151310e-01 4.504648e+03 3.456156e+02 4.397662e+03 4.497883e+03
1.251240e-01 4.071866e+03 2.937246e+02 3.656809e+03 3.891743e+03
1.351250e-01 2.960109e+03 2.490825e+02 3.222778e+03 3.382038e+03
1.451200e-01 2.644035e+03 2.252544e+02 2.938718e+03 2.937513e+03
1.551180e-01 2.682900e+03 1.897760e+02 2.667449e+03 2.564616e+03
1.651050e-01 2.308719e+03 1.691920e+02 2.349089e+03 2.252203e+03
1.750880e-01 2.034804e+03 1.464535e+02 2.000176e+03 1.971423e+03
1.850890e-01 1.587140e+03 1.335446e+02 1.698617e+03 1.730193e+03
1.950930e-01 1.542490e+03 1.228995e+02 1.472338e+03 1.519355e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.681649e+00	6.672092e+03	-4.545632e+03	7.199428e+02	4.802737e+00	5.832629e+03	-3.083086e+03	4.672344e+02	1.218000e+01	 7.310000e+00	 7.790651e-02	 1.141364e+00	 1.009420e+00	 7.211328e+01	 72-17
