#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.388253e+04 4.006282e+03 6.015724e+04 5.843409e+04
3.546900e-02 4.738671e+04 2.280966e+03 4.756570e+04 5.033339e+04
4.536800e-02 3.752115e+04 1.482969e+03 3.859504e+04 4.126680e+04
5.531400e-02 3.329762e+04 1.022854e+03 3.385790e+04 3.418634e+04
6.525800e-02 3.005680e+04 7.714873e+02 3.009315e+04 2.885598e+04
7.520900e-02 2.605565e+04 5.991539e+02 2.559607e+04 2.457936e+04
8.517500e-02 2.133191e+04 4.423736e+02 2.111291e+04 2.111054e+04
9.515700e-02 1.797920e+04 3.505891e+02 1.779482e+04 1.834553e+04
1.051620e-01 1.586924e+04 2.813171e+02 1.570427e+04 1.606982e+04
1.151480e-01 1.415742e+04 2.421615e+02 1.423660e+04 1.419102e+04
1.251460e-01 1.285442e+04 1.973180e+02 1.282838e+04 1.261231e+04
1.351460e-01 1.136057e+04 1.715754e+02 1.141678e+04 1.129752e+04
1.451320e-01 1.004345e+04 1.457970e+02 1.015477e+04 1.018134e+04
1.551140e-01 9.261677e+03 1.275089e+02 9.145714e+03 9.220303e+03
1.651020e-01 8.218112e+03 1.191531e+02 8.362949e+03 8.399916e+03
1.751050e-01 7.729831e+03 1.031396e+02 7.698299e+03 7.688174e+03
1.850970e-01 7.097726e+03 8.943816e+01 7.095990e+03 7.072404e+03
1.950850e-01 6.577989e+03 8.345461e+01 6.539330e+03 6.528353e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.042077e+00	-5.535935e+03	2.017947e+03	1.166274e+02	1.163398e+01	-2.756913e+03	6.186378e+03	-1.625768e+03	1.385000e+01	 9.030000e+00	 1.355023e-01	 1.000570e+00	 9.252643e-01	 5.805331e+01	 72-17
