#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.120182e+04 4.006282e+03 6.482499e+04 6.273090e+04
3.546900e-02 4.887453e+04 2.280966e+03 5.041673e+04 5.213478e+04
4.536800e-02 4.286049e+04 1.482969e+03 4.007557e+04 4.228784e+04
5.531400e-02 3.436261e+04 1.022854e+03 3.397664e+04 3.471659e+04
6.525800e-02 2.964908e+04 7.714873e+02 2.966363e+04 2.907038e+04
7.520900e-02 2.545775e+04 5.991539e+02 2.547312e+04 2.467267e+04
8.517500e-02 2.176822e+04 4.423736e+02 2.143268e+04 2.116361e+04
9.515700e-02 1.792503e+04 3.505891e+02 1.813584e+04 1.833590e+04
1.051620e-01 1.528262e+04 2.813171e+02 1.577561e+04 1.603489e+04
1.151480e-01 1.415501e+04 2.421615e+02 1.406264e+04 1.414421e+04
1.251460e-01 1.249748e+04 1.973180e+02 1.262655e+04 1.256900e+04
1.351460e-01 1.129007e+04 1.715754e+02 1.132158e+04 1.125357e+04
1.451320e-01 1.011619e+04 1.457970e+02 1.016013e+04 1.014234e+04
1.551140e-01 9.302252e+03 1.275089e+02 9.185053e+03 9.200153e+03
1.651020e-01 8.447325e+03 1.191531e+02 8.382261e+03 8.396160e+03
1.751050e-01 7.714601e+03 1.031396e+02 7.705775e+03 7.706621e+03
1.850970e-01 7.030345e+03 8.943816e+01 7.118401e+03 7.113501e+03
1.950850e-01 6.598216e+03 8.345461e+01 6.603003e+03 6.600781e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.505725e+00	5.429465e+03	-8.360658e+02	2.357575e+02	6.559119e+00	6.219054e+03	-6.887169e+02	-4.636961e+01	1.385000e+01	 9.030000e+00	 2.706052e-01	 1.226700e+00	 9.039867e-01	 5.487129e+01	 72-17
