#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.920503e+03 9.122079e+03 1.669497e+04 1.549917e+04
3.546900e-02 2.472595e+04 5.464229e+03 1.446680e+04 1.528491e+04
4.536800e-02 1.143123e+04 3.446586e+03 1.189011e+04 1.301154e+04
5.531400e-02 9.344128e+03 2.382770e+03 1.044553e+04 1.085418e+04
6.525800e-02 7.784120e+03 1.837897e+03 9.372729e+03 9.128251e+03
7.520900e-02 6.687811e+03 1.410352e+03 8.101270e+03 7.754022e+03
8.517500e-02 7.622474e+03 1.040858e+03 6.672064e+03 6.562608e+03
9.515700e-02 5.626711e+03 8.056691e+02 5.523569e+03 5.598483e+03
1.051620e-01 4.646843e+03 6.604807e+02 4.731818e+03 4.801188e+03
1.151480e-01 4.750417e+03 5.427923e+02 4.146900e+03 4.139470e+03
1.251460e-01 4.179273e+03 4.649472e+02 3.606615e+03 3.578244e+03
1.351460e-01 2.894019e+03 3.959948e+02 3.092463e+03 3.099795e+03
1.451320e-01 1.869382e+03 3.414293e+02 2.667226e+03 2.700550e+03
1.551140e-01 2.067484e+03 2.990216e+02 2.339875e+03 2.358589e+03
1.651020e-01 2.168570e+03 2.554929e+02 2.069796e+03 2.057566e+03
1.751050e-01 1.930093e+03 2.249544e+02 1.828543e+03 1.803013e+03
1.850970e-01 1.391471e+03 2.033879e+02 1.592297e+03 1.577876e+03
1.950850e-01 1.380672e+03 1.813911e+02 1.379219e+03 1.383327e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.745391e+00	-1.471810e+02	8.959603e+02	-4.859825e+02	4.326012e+00	-7.769601e+03	1.288663e+03	-2.619936e+02	1.385000e+01	 9.030000e+00	 4.758382e-01	 1.031646e+00	 1.046526e+00	 6.745385e+01	 72-17
