#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.109456e+04 2.424869e+03 6.135323e+04 5.911040e+04
3.546900e-02 4.817140e+04 1.389059e+03 4.770839e+04 4.930958e+04
4.537800e-02 3.701526e+04 9.051151e+02 3.758298e+04 3.996508e+04
5.528000e-02 3.164897e+04 6.355957e+02 3.178739e+04 3.279109e+04
6.523200e-02 2.829999e+04 4.684603e+02 2.798978e+04 2.740489e+04
7.522900e-02 2.456013e+04 3.565487e+02 2.434475e+04 2.326962e+04
8.519300e-02 2.014116e+04 2.798363e+02 2.042223e+04 1.989940e+04
9.516600e-02 1.671332e+04 2.217555e+02 1.699759e+04 1.721785e+04
1.051550e-01 1.454389e+04 1.755967e+02 1.454260e+04 1.503663e+04
1.151310e-01 1.296646e+04 1.460674e+02 1.296568e+04 1.324122e+04
1.251240e-01 1.171100e+04 1.270938e+02 1.180581e+04 1.174349e+04
1.351250e-01 1.064383e+04 1.128308e+02 1.069335e+04 1.048256e+04
1.451200e-01 9.643180e+03 9.682492e+01 9.570406e+03 9.430769e+03
1.551180e-01 8.511633e+03 8.630087e+01 8.534726e+03 8.536807e+03
1.651050e-01 7.693925e+03 7.501289e+01 7.688487e+03 7.768306e+03
1.750880e-01 7.003299e+03 6.897523e+01 7.049275e+03 7.116129e+03
1.850890e-01 6.594766e+03 6.099282e+01 6.539620e+03 6.552794e+03
1.950930e-01 6.054448e+03 5.447455e+01 6.095490e+03 6.070050e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.916842e+00	5.976055e+03	-9.893309e+02	7.832379e+01	5.273889e+00	6.457960e+03	-1.519141e+03	2.956633e+02	1.218000e+01	 7.310000e+00	 1.335392e-01	 9.931053e-01	 1.035914e+00	 5.425803e+01	 72-17
