#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.075925e+04 5.834693e+03 2.698632e+04 2.640424e+04
3.546900e-02 2.475409e+04 3.261405e+03 1.988364e+04 2.026331e+04
4.537800e-02 1.416462e+04 2.071864e+03 1.522034e+04 1.572267e+04
5.528000e-02 1.280305e+04 1.482101e+03 1.231525e+04 1.249337e+04
6.523200e-02 1.046726e+04 1.109735e+03 1.022338e+04 1.014319e+04
7.522900e-02 8.221038e+03 8.588790e+02 8.472368e+03 8.375605e+03
8.519300e-02 6.732574e+03 6.581388e+02 6.993865e+03 6.974844e+03
9.516600e-02 5.246353e+03 5.070864e+02 5.875434e+03 5.870848e+03
1.051550e-01 5.504241e+03 4.090351e+02 5.024326e+03 4.981722e+03
1.151310e-01 4.295540e+03 3.456156e+02 4.298889e+03 4.256636e+03
1.251240e-01 3.675477e+03 2.937246e+02 3.640095e+03 3.655880e+03
1.351250e-01 3.100267e+03 2.490825e+02 3.088545e+03 3.154191e+03
1.451200e-01 2.868337e+03 2.252544e+02 2.685118e+03 2.737942e+03
1.551180e-01 2.523357e+03 1.897760e+02 2.390560e+03 2.386559e+03
1.651050e-01 2.236923e+03 1.691920e+02 2.134150e+03 2.087763e+03
1.750880e-01 1.818830e+03 1.464535e+02 1.877371e+03 1.835462e+03
1.850890e-01 1.651494e+03 1.335446e+02 1.625984e+03 1.619555e+03
1.950930e-01 1.417295e+03 1.228995e+02 1.413794e+03 1.437008e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.950185e+00	8.912600e+03	-3.998251e+03	4.275274e+02	5.578042e+00	-2.166193e+03	-4.980066e+02	1.788517e+02	1.218000e+01	 7.310000e+00	 2.074609e-01	 1.021376e+00	 1.021446e+00	 4.286911e+01	 72-17
