#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.734504e+04 2.424869e+03 5.864599e+04 5.622556e+04
3.546900e-02 4.587248e+04 1.389059e+03 4.638144e+04 4.806393e+04
4.537800e-02 3.803354e+04 9.051151e+02 3.683842e+04 3.937338e+04
5.528000e-02 3.150028e+04 6.355957e+02 3.143022e+04 3.251004e+04
6.523200e-02 2.755770e+04 4.684603e+02 2.790952e+04 2.729755e+04
7.522900e-02 2.417608e+04 3.565487e+02 2.440424e+04 2.326710e+04
8.519300e-02 2.067918e+04 2.798363e+02 2.050185e+04 1.995213e+04
9.516600e-02 1.701988e+04 2.217555e+02 1.706054e+04 1.729803e+04
1.051550e-01 1.436558e+04 1.755967e+02 1.461229e+04 1.513068e+04
1.151310e-01 1.301616e+04 1.460674e+02 1.306031e+04 1.333778e+04
1.251240e-01 1.197654e+04 1.270938e+02 1.191215e+04 1.183466e+04
1.351250e-01 1.074684e+04 1.128308e+02 1.078327e+04 1.056292e+04
1.451200e-01 9.535647e+03 9.682492e+01 9.629114e+03 9.495824e+03
1.551180e-01 8.499142e+03 8.630087e+01 8.569318e+03 8.584227e+03
1.651050e-01 7.726442e+03 7.501289e+01 7.710297e+03 7.795384e+03
1.750880e-01 7.185818e+03 6.897523e+01 7.059219e+03 7.120230e+03
1.850890e-01 6.516731e+03 6.099282e+01 6.529359e+03 6.533074e+03
1.950930e-01 6.034217e+03 5.447455e+01 6.054200e+03 6.024536e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.727232e+00	1.267702e+02	6.272854e+02	-1.719919e+01	5.343030e+00	4.643365e+03	-2.123189e+02	-1.538324e+02	1.218000e+01	 7.310000e+00	 4.940880e-01	 1.059301e+00	 9.991172e-01	 5.791418e+01	 72-17
