#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.067728e+04 2.424869e+03 6.227522e+04 6.030929e+04
3.546900e-02 4.766114e+04 1.389059e+03 4.789101e+04 4.925053e+04
4.537800e-02 3.839415e+04 9.051151e+02 3.763022e+04 3.968467e+04
5.528000e-02 3.252919e+04 6.355957e+02 3.163511e+04 3.251438e+04
6.523200e-02 2.694262e+04 4.684603e+02 2.766618e+04 2.717456e+04
7.522900e-02 2.397368e+04 3.565487e+02 2.401622e+04 2.309504e+04
8.519300e-02 2.056129e+04 2.798363e+02 2.024206e+04 1.979279e+04
9.516600e-02 1.683455e+04 2.217555e+02 1.697428e+04 1.716268e+04
1.051550e-01 1.438892e+04 1.755967e+02 1.460319e+04 1.502269e+04
1.151310e-01 1.313656e+04 1.460674e+02 1.302985e+04 1.325765e+04
1.251240e-01 1.195275e+04 1.270938e+02 1.184220e+04 1.178272e+04
1.351250e-01 1.067892e+04 1.128308e+02 1.071466e+04 1.053686e+04
1.451200e-01 9.676904e+03 9.682492e+01 9.601194e+03 9.491307e+03
1.551180e-01 8.573969e+03 8.630087e+01 8.588956e+03 8.598692e+03
1.651050e-01 7.798661e+03 7.501289e+01 7.759960e+03 7.828092e+03
1.750880e-01 7.125738e+03 6.897523e+01 7.118067e+03 7.168451e+03
1.850890e-01 6.589944e+03 6.099282e+01 6.590820e+03 6.595303e+03
1.950930e-01 6.104873e+03 5.447455e+01 6.122482e+03 6.099152e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.104635e+00	7.773827e+03	-1.709039e+03	2.463881e+02	2.759944e+00	-3.881880e+03	-4.031159e+01	6.528002e+02	1.218000e+01	 7.310000e+00	 6.069585e-01	 1.048664e+00	 1.005513e+00	 5.626940e+01	 72-17
