#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.601360e+04 9.122079e+03 2.635791e+04 2.589074e+04
3.546900e-02 2.393685e+04 5.464229e+03 1.995118e+04 2.124547e+04
4.536800e-02 1.664148e+04 3.446586e+03 1.579609e+04 1.673109e+04
5.531400e-02 1.450837e+04 2.382770e+03 1.352006e+04 1.339363e+04
6.525800e-02 1.179713e+04 1.837897e+03 1.147499e+04 1.093936e+04
7.520900e-02 7.766295e+03 1.410352e+03 9.164590e+03 8.971323e+03
8.517500e-02 8.296213e+03 1.040858e+03 7.205324e+03 7.407069e+03
9.515700e-02 5.416018e+03 8.056691e+02 5.997189e+03 6.198514e+03
1.051620e-01 4.656175e+03 6.604807e+02 5.238070e+03 5.207560e+03
1.151480e-01 3.608452e+03 5.427923e+02 4.554664e+03 4.408300e+03
1.251460e-01 4.049998e+03 4.649472e+02 3.810761e+03 3.747012e+03
1.351460e-01 3.119886e+03 3.959948e+02 3.158342e+03 3.216148e+03
1.451320e-01 2.688468e+03 3.414293e+02 2.695544e+03 2.777097e+03
1.551140e-01 2.205541e+03 2.990216e+02 2.378210e+03 2.400015e+03
1.651020e-01 2.118384e+03 2.554929e+02 2.132825e+03 2.098297e+03
1.751050e-01 2.072852e+03 2.249544e+02 1.882384e+03 1.842589e+03
1.850970e-01 1.540969e+03 2.033879e+02 1.646506e+03 1.635653e+03
1.950850e-01 1.339928e+03 1.813911e+02 1.444367e+03 1.458587e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.883353e+00	5.921902e+02	-4.576409e+02	-2.357878e+02	4.365136e+00	1.561987e+04	-4.213112e+03	1.445529e+02	1.385000e+01	 9.030000e+00	 4.365804e-01	 9.646880e-01	 1.020361e+00	 5.712815e+01	 72-17
