#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.724944e+04 5.834693e+03 2.020544e+04 1.951733e+04
3.546900e-02 1.553938e+04 3.261405e+03 1.623663e+04 1.725508e+04
4.537800e-02 1.156410e+04 2.071864e+03 1.320737e+04 1.415617e+04
5.528000e-02 1.225938e+04 1.482101e+03 1.158426e+04 1.167741e+04
6.523200e-02 1.069475e+04 1.109735e+03 1.017750e+04 9.770802e+03
7.522900e-02 8.082013e+03 8.588790e+02 8.486767e+03 8.224304e+03
8.519300e-02 6.612742e+03 6.581388e+02 6.880151e+03 6.946584e+03
9.516600e-02 6.032197e+03 5.070864e+02 5.783186e+03 5.935558e+03
1.051550e-01 4.880969e+03 4.090351e+02 5.074205e+03 5.090269e+03
1.151310e-01 4.715878e+03 3.456156e+02 4.481163e+03 4.392720e+03
1.251240e-01 4.030038e+03 2.937246e+02 3.844534e+03 3.797757e+03
1.351250e-01 3.168723e+03 2.490825e+02 3.253224e+03 3.299257e+03
1.451200e-01 2.830652e+03 2.252544e+02 2.809207e+03 2.877972e+03
1.551180e-01 2.627169e+03 1.897760e+02 2.489264e+03 2.504344e+03
1.651050e-01 2.072516e+03 1.691920e+02 2.227833e+03 2.187562e+03
1.750880e-01 1.983210e+03 1.464535e+02 1.953858e+03 1.909226e+03
1.850890e-01 1.625431e+03 1.335446e+02 1.674960e+03 1.665374e+03
1.950930e-01 1.464551e+03 1.228995e+02 1.427572e+03 1.449805e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.036007e+00	-4.101400e+02	8.474404e+01	-2.381818e+02	4.560057e+00	-1.432439e+04	3.589842e+03	-2.779288e+02	1.218000e+01	 7.310000e+00	 3.778251e-01	 9.850721e-01	 1.013175e+00	 4.298009e+01	 72-17
