#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.961268e+04 2.424869e+03 6.338971e+04 6.182536e+04
3.546900e-02 4.850071e+04 1.389059e+03 4.808634e+04 4.959442e+04
4.537800e-02 3.738506e+04 9.051151e+02 3.773489e+04 3.963333e+04
5.528000e-02 3.266351e+04 6.355957e+02 3.176850e+04 3.236987e+04
6.523200e-02 2.773578e+04 4.684603e+02 2.764980e+04 2.701269e+04
7.522900e-02 2.324044e+04 3.565487e+02 2.374443e+04 2.290302e+04
8.519300e-02 1.968420e+04 2.798363e+02 1.987706e+04 1.960741e+04
9.516600e-02 1.678736e+04 2.217555e+02 1.671561e+04 1.700386e+04
1.051550e-01 1.456149e+04 1.755967e+02 1.450070e+04 1.488085e+04
1.151310e-01 1.295850e+04 1.460674e+02 1.301108e+04 1.313894e+04
1.251240e-01 1.183947e+04 1.270938e+02 1.179831e+04 1.168120e+04
1.351250e-01 1.070122e+04 1.128308e+02 1.062092e+04 1.045822e+04
1.451200e-01 9.505189e+03 9.682492e+01 9.496577e+03 9.433902e+03
1.551180e-01 8.571649e+03 8.630087e+01 8.514785e+03 8.554136e+03
1.651050e-01 7.648889e+03 7.501289e+01 7.736265e+03 7.801438e+03
1.750880e-01 7.127380e+03 6.897523e+01 7.124939e+03 7.156191e+03
1.850890e-01 6.566134e+03 6.099282e+01 6.605981e+03 6.596432e+03
1.950930e-01 6.132814e+03 5.447455e+01 6.137051e+03 6.112720e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.623350e+00	7.073326e+03	-2.015627e+03	5.056565e+02	3.644141e+00	-7.884573e+02	8.022420e+01	3.662068e+02	1.218000e+01	 7.310000e+00	 5.537610e-01	 9.797309e-01	 1.003083e+00	 4.639511e+01	 72-17
