#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.578958e+04 2.424869e+03 5.901408e+04 5.701473e+04
3.546900e-02 4.560247e+04 1.389059e+03 4.586886e+04 4.712215e+04
4.537800e-02 3.603652e+04 9.051151e+02 3.625850e+04 3.826295e+04
5.528000e-02 3.218788e+04 6.355957e+02 3.060344e+04 3.152356e+04
6.523200e-02 2.607507e+04 4.684603e+02 2.689217e+04 2.647064e+04
7.522900e-02 2.341310e+04 3.565487e+02 2.348921e+04 2.259396e+04
8.519300e-02 1.965850e+04 2.798363e+02 1.992215e+04 1.944291e+04
9.516600e-02 1.675755e+04 2.217555e+02 1.676605e+04 1.691144e+04
1.051550e-01 1.441398e+04 1.755967e+02 1.443982e+04 1.484481e+04
1.151310e-01 1.277829e+04 1.460674e+02 1.288528e+04 1.312985e+04
1.251240e-01 1.184681e+04 1.270938e+02 1.172450e+04 1.168792e+04
1.351250e-01 1.066435e+04 1.128308e+02 1.063189e+04 1.046211e+04
1.451200e-01 9.572834e+03 9.682492e+01 9.541181e+03 9.423999e+03
1.551180e-01 8.450937e+03 8.630087e+01 8.532843e+03 8.532092e+03
1.651050e-01 7.585816e+03 7.501289e+01 7.692234e+03 7.756112e+03
1.750880e-01 7.021363e+03 6.897523e+01 7.030101e+03 7.082849e+03
1.850890e-01 6.485409e+03 6.099282e+01 6.484017e+03 6.492659e+03
1.950930e-01 6.013695e+03 5.447455e+01 5.995778e+03 5.974491e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.803597e+00	-3.627170e+03	4.784238e+02	3.806870e+02	4.740791e+00	5.452382e+03	-5.504187e+02	6.909525e+01	1.218000e+01	 7.310000e+00	 4.039504e-01	 1.083210e+00	 1.001225e+00	 6.934058e+01	 72-17
