#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.510761e+04 4.006282e+03 6.450992e+04 6.267860e+04
3.546900e-02 5.184915e+04 2.280966e+03 4.994931e+04 5.206769e+04
4.536800e-02 3.920821e+04 1.482969e+03 3.974417e+04 4.212898e+04
5.531400e-02 3.432453e+04 1.022854e+03 3.402954e+04 3.459710e+04
6.525800e-02 2.992624e+04 7.714873e+02 2.990940e+04 2.899946e+04
7.520900e-02 2.512240e+04 5.991539e+02 2.560442e+04 2.463337e+04
8.517500e-02 2.092227e+04 4.423736e+02 2.127900e+04 2.109306e+04
9.515700e-02 1.816412e+04 3.505891e+02 1.787910e+04 1.828358e+04
1.051620e-01 1.542322e+04 2.813171e+02 1.559810e+04 1.598367e+04
1.151480e-01 1.405624e+04 2.421615e+02 1.403722e+04 1.409248e+04
1.251460e-01 1.274440e+04 1.973180e+02 1.267033e+04 1.250841e+04
1.351460e-01 1.145869e+04 1.715754e+02 1.132453e+04 1.118380e+04
1.451320e-01 1.022101e+04 1.457970e+02 1.008764e+04 1.007018e+04
1.551140e-01 9.030311e+03 1.275089e+02 9.057281e+03 9.113885e+03
1.651020e-01 8.187057e+03 1.191531e+02 8.248130e+03 8.296104e+03
1.751050e-01 7.543177e+03 1.031396e+02 7.585124e+03 7.591754e+03
1.850970e-01 7.060600e+03 8.943816e+01 7.002109e+03 6.984303e+03
1.950850e-01 6.453786e+03 8.345461e+01 6.470579e+03 6.455143e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.460915e+00	-7.266483e+02	1.311117e+02	3.430728e+02	8.812421e+00	6.578548e+03	9.788211e+02	-5.962635e+02	1.385000e+01	 9.030000e+00	 1.276003e-01	 1.036985e+00	 9.465466e-01	 4.654087e+01	 72-17
