#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 6.055117e+04 4.006282e+03 6.389443e+04 6.154185e+04
3.546900e-02 4.763484e+04 2.280966e+03 4.985556e+04 5.114889e+04
4.536800e-02 4.283905e+04 1.482969e+03 3.937578e+04 4.157521e+04
5.531400e-02 3.365300e+04 1.022854e+03 3.310028e+04 3.418031e+04
6.525800e-02 2.857447e+04 7.714873e+02 2.901809e+04 2.866017e+04
7.520900e-02 2.508318e+04 5.991539e+02 2.537394e+04 2.445471e+04
8.517500e-02 2.164089e+04 4.423736e+02 2.157321e+04 2.101808e+04
9.515700e-02 1.811871e+04 3.505891e+02 1.818550e+04 1.825491e+04
1.051620e-01 1.564901e+04 2.813171e+02 1.563786e+04 1.601115e+04
1.151480e-01 1.383134e+04 2.421615e+02 1.388762e+04 1.415698e+04
1.251460e-01 1.263920e+04 1.973180e+02 1.259042e+04 1.260747e+04
1.351460e-01 1.151772e+04 1.715754e+02 1.142810e+04 1.129645e+04
1.451320e-01 1.027828e+04 1.457970e+02 1.031269e+04 1.019427e+04
1.551140e-01 9.327605e+03 1.275089e+02 9.288166e+03 9.258246e+03
1.651020e-01 8.394547e+03 1.191531e+02 8.410498e+03 8.446645e+03
1.751050e-01 7.576155e+03 1.031396e+02 7.702287e+03 7.748056e+03
1.850970e-01 7.116724e+03 8.943816e+01 7.123736e+03 7.144210e+03
1.950850e-01 6.689024e+03 8.345461e+01 6.626211e+03 6.620664e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.647167e+00	1.076863e+04	-2.568819e+03	3.700161e+02	4.549321e+00	-1.067147e+04	3.334547e+03	5.636038e+01	1.385000e+01	 9.030000e+00	 3.579099e-01	 1.011071e+00	 1.064084e+00	 5.056951e+01	 72-17
